Condition	GeneID	Gene_Chr	Gene_Start	Gene_End	N_Traits	N_Traits_indiv	N_Traits_sumrat	N_sig_SNPs	Best_P	Max_r2	Traits
CTL	SORBI_3001G289700	1	56596135	56608070	1	1	0	1	2.36118e-09	0.859215	TG(18:2_20:3_21:0)
CTL	SORBI_3001G289800	1	56625147	56632184	1	1	0	1	2.36118e-09	0.873048	TG(18:2_20:3_21:0)
CTL	SORBI_3008G004600	8	410940	417101	1	1	0	1	2.416201e-09	0.42538	TG(16:0_18:1_18:1)
CTL	SORBI_3008G004700	8	420429	421162	1	1	0	1	2.416201e-09	0.424526	TG(16:0_18:1_18:1)
CTL	SORBI_3001G122100	1	9615157	9620295	1	1	0	1	2.499299e-09	0.533923	TG(10:0_10:0_10:0)
CTL	SORBI_3001G122200	1	9620952	9626480	1	1	0	1	2.499299e-09	0.533923	TG(10:0_10:0_10:0)
CTL	SORBI_3001G122600	1	9658450	9659702	1	1	0	1	2.499299e-09	0.608283	TG(10:0_10:0_10:0)
CTL	SORBI_3001G122700	1	9661116	9662725	1	1	0	1	2.499299e-09	0.54752	TG(10:0_10:0_10:0)
CTL	SORBI_3009G015166	9	1344484	1350632	1	1	0	1	2.599364e-09	1	TG(16:0_18:1_20:0)
CTL	SORBI_3009G069600	9	8034359	8038174	1	1	0	1	2.620193e-09	0.771293	PC(16:1_16:1)
CTL	SORBI_3009G069800	9	8119732	8123399	1	1	0	1	2.620193e-09	0.78965	PC(16:1_16:1)
CTL	SORBI_3009G069901	9	8140335	8147311	1	1	0	1	2.620193e-09	0.840181	PC(16:1_16:1)
CTL	SORBI_3005G182701	5	66540238	66541269	1	1	0	1	2.664621e-09	0.46508	TG(18:1_18:2_18:2)
CTL	SORBI_3005G182900	5	66596921	66609972	1	1	0	1	2.664621e-09	0.572126	TG(18:1_18:2_18:2)
CTL	SORBI_3005G183100	5	66634235	66635874	1	1	0	1	2.664621e-09	0.578137	TG(18:1_18:2_18:2)
CTL	SORBI_3005G183200	5	66636546	66642481	1	1	0	1	2.664621e-09	0.639126	TG(18:1_18:2_18:2)
CTL	SORBI_3005G183300	5	66674598	66683008	1	1	0	1	2.664621e-09	0.471393	TG(18:1_18:2_18:2)
CTL	SORBI_3005G183400	5	66733924	66739297	1	1	0	1	2.664621e-09	0.404217	TG(18:1_18:2_18:2)
CTL	SORBI_3005G183450	5	66738132	66745830	1	1	0	1	2.664621e-09	0.411917	TG(18:1_18:2_18:2)
CTL	SORBI_3005G183500	5	66776936	66788591	1	1	0	1	2.664621e-09	0.408068	TG(18:1_18:2_18:2)
CTL	SORBI_3005G183900	5	66885571	66892778	1	1	0	1	2.664621e-09	0.515213	TG(18:1_18:2_18:2)
CTL	SORBI_3010G103600	10	9750152	9750801	1	1	0	3	2.664867e-09	0.704672	DGDG(16:0_18:2)
CTL	SORBI_3010G103700	10	9752958	9758076	1	1	0	3	2.664867e-09	0.88039	DGDG(16:0_18:2)
CTL	SORBI_3010G103800	10	9759306	9761176	1	1	0	3	2.664867e-09	0.913459	DGDG(16:0_18:2)
CTL	SORBI_3010G103900	10	9762551	9765008	1	1	0	3	2.664867e-09	0.899713	DGDG(16:0_18:2)
CTL	SORBI_3010G104000	10	9785533	9788159	1	1	0	3	2.664867e-09	0.91787	DGDG(16:0_18:2)
CTL	SORBI_3010G104100	10	9788541	9792566	1	1	0	3	2.664867e-09	0.898833	DGDG(16:0_18:2)
CTL	SORBI_3010G104200	10	9811899	9814070	1	1	0	3	2.664867e-09	0.830186	DGDG(16:0_18:2)
CTL	SORBI_3010G104300	10	9815040	9816231	1	1	0	3	2.664867e-09	0.677144	DGDG(16:0_18:2)
CTL	SORBI_3010G104400	10	9838627	9842462	1	1	0	3	2.664867e-09	0.681242	DGDG(16:0_18:2)
CTL	SORBI_3002G148000	2	37431014	37433730	1	1	0	1	2.815911e-09	0.891156	TG(16:0_16:0_20:1)
CTL	SORBI_3007G103732	7	32564224	32575387	1	1	0	1	2.927088e-09	0.97044	TG(16:0_18:1_20:0)
CTL	SORBI_3010G142700	10	37669206	37672040	1	1	0	2	2.974232e-09	0.959898	Oxo fatty acid (18:3)
CTL	SORBI_3008G103066	8	48839163	48839848	1	1	0	1	2.990516e-09	0.925416	gibberellic acid
CTL	SORBI_3008G104100	8	49086394	49089119	1	1	0	1	2.990516e-09	1	gibberellic acid
CTL	SORBI_3008G105000	8	49246763	49248284	1	1	0	1	2.990516e-09	0.438224	gibberellic acid
CTL	SORBI_3010G124800	10	15203779	15206424	1	1	0	1	3.070493e-09	0.61305	Oxo fatty acid (18:3)
CTL	SORBI_3010G124850	10	15274195	15274742	1	1	0	1	3.070493e-09	0.625193	Oxo fatty acid (18:3)
CTL	SORBI_3010G124900	10	15275988	15278799	1	1	0	1	3.070493e-09	0.701367	Oxo fatty acid (18:3)
CTL	SORBI_3010G125000	10	15305841	15310151	1	1	0	1	3.070493e-09	0.701367	Oxo fatty acid (18:3)
CTL	SORBI_3010G125100	10	15309432	15314235	1	1	0	1	3.070493e-09	0.739649	Oxo fatty acid (18:3)
CTL	SORBI_3010G125200	10	15322896	15330023	1	1	0	1	3.070493e-09	0.781961	Oxo fatty acid (18:3)
CTL	SORBI_3010G125300	10	15437721	15455511	1	1	0	1	3.070493e-09	0.802478	Oxo fatty acid (18:3)
CTL	SORBI_3003G077300	3	6595626	6599736	1	1	0	1	3.140747e-09	0.560286	TG(12:0_14:0_18:3)
CTL	SORBI_3003G077400	3	6599802	6604261	1	1	0	1	3.140747e-09	0.614766	TG(12:0_14:0_18:3)
CTL	SORBI_3003G077500	3	6605242	6609903	1	1	0	1	3.140747e-09	0.447231	TG(12:0_14:0_18:3)
CTL	SORBI_3003G077600	3	6628209	6632681	1	1	0	1	3.140747e-09	0.459276	TG(12:0_14:0_18:3)
CTL	SORBI_3003G077700	3	6633412	6639676	1	1	0	1	3.140747e-09	0.546275	TG(12:0_14:0_18:3)
CTL	SORBI_3003G077800	3	6643506	6645842	1	1	0	1	3.140747e-09	0.459276	TG(12:0_14:0_18:3)
CTL	SORBI_3003G077900	3	6651977	6658547	1	1	0	1	3.140747e-09	0.560286	TG(12:0_14:0_18:3)
CTL	SORBI_3003G078000	3	6660924	6665694	1	1	0	1	3.140747e-09	0.436503	TG(12:0_14:0_18:3)
CTL	SORBI_3003G078501	3	6753352	6756122	1	1	0	1	3.140747e-09	0.473109	TG(12:0_14:0_18:3)
CTL	SORBI_3003G078600	3	6757698	6758985	1	1	0	1	3.140747e-09	1	TG(12:0_14:0_18:3)
CTL	SORBI_3003G078700	3	6758539	6763539	1	1	0	1	3.140747e-09	0.623849	TG(12:0_14:0_18:3)
CTL	SORBI_3003G079300	3	6804540	6807751	1	1	0	1	3.140747e-09	0.693901	TG(12:0_14:0_18:3)
CTL	SORBI_3008G093000	8	42258571	42262348	1	1	0	1	3.151713e-09	0.859247	TG(16:0_16:0_18:1)
CTL	SORBI_3008G088806	8	19696678	19709922	1	1	0	1	3.153205e-09	0.896714	.alpha.-Ionone
CTL	SORBI_3001G247600	1	26301630	26305587	1	1	0	1	3.424946e-09	0.43954	PC(16:1_16:1)
CTL	SORBI_3001G247700	1	26479602	26484818	1	1	0	1	3.424946e-09	0.676339	PC(16:1_16:1)
CTL	SORBI_3001G247800	1	26485599	26488838	1	1	0	1	3.424946e-09	0.668837	PC(16:1_16:1)
CTL	SORBI_3001G247900	1	26515255	26517299	1	1	0	1	3.424946e-09	0.590188	PC(16:1_16:1)
CTL	SORBI_3001G248000	1	26521743	26522318	1	1	0	1	3.424946e-09	0.582434	PC(16:1_16:1)
CTL	SORBI_3001G248100	1	26545536	26552133	1	1	0	1	3.424946e-09	0.708647	PC(16:1_16:1)
CTL	SORBI_3001G248200	1	26553388	26558790	1	1	0	1	3.424946e-09	0.568666	PC(16:1_16:1)
CTL	SORBI_3001G248300	1	26559121	26580223	1	1	0	1	3.424946e-09	0.582546	PC(16:1_16:1)
CTL	SORBI_3006G039500	6	17967739	17968344	1	1	0	1	3.529859e-09	0.863664	TG(12:0_14:0_18:3)
CTL	SORBI_3002G244600	2	63336180	63339375	1	1	0	1	3.681911e-09	0.4077	TG(10:0_16:1_18:1)
CTL	SORBI_3002G244901	2	63346816	63351078	1	1	0	1	3.681911e-09	0.43725	TG(10:0_16:1_18:1)
CTL	SORBI_3002G245000	2	63351976	63357790	1	1	0	1	3.681911e-09	0.52202	TG(10:0_16:1_18:1)
CTL	SORBI_3002G245100	2	63369660	63372006	1	1	0	1	3.681911e-09	0.562132	TG(10:0_16:1_18:1)
CTL	SORBI_3002G245200	2	63373770	63375070	1	1	0	1	3.681911e-09	0.960654	TG(10:0_16:1_18:1)
CTL	SORBI_3002G245300	2	63378457	63381082	1	1	0	1	3.681911e-09	0.535902	TG(10:0_16:1_18:1)
CTL	SORBI_3010G086500	10	7438985	7442978	1	1	0	1	3.728962e-09	0.414046	TG(10:0_16:1_18:1)
CTL	SORBI_3010G086800	10	7453988	7455591	1	1	0	1	3.728962e-09	0.425945	TG(10:0_16:1_18:1)
CTL	SORBI_3003G203866	3	53392494	53394662	1	1	0	1	3.880064e-09	0.420193	TG(18:1_18:2_18:2)
CTL	SORBI_3003G203900	3	53397007	53397725	1	1	0	1	3.880064e-09	0.940989	TG(18:1_18:2_18:2)
CTL	SORBI_3003G204100	3	53401220	53413348	1	1	0	1	3.880064e-09	0.9804	TG(18:1_18:2_18:2)
CTL	SORBI_3001G419100	1	69976537	69980189	1	1	0	2	3.890947e-09	0.591185	trans-EKODE-(E)-Ib
CTL	SORBI_3001G419400	1	70008508	70015602	1	1	0	1	3.890947e-09	0.439355	trans-EKODE-(E)-Ib
CTL	SORBI_3001G420300	1	70085136	70088029	1	1	0	1	3.890947e-09	0.505083	trans-EKODE-(E)-Ib
CTL	SORBI_3005G227050	5	71403991	71408437	1	1	0	1	3.891326e-09	0.461573	gibberellic acid
CTL	SORBI_3005G227600	5	71488393	71490045	1	1	0	1	3.891326e-09	0.794617	gibberellic acid
CTL	SORBI_3005G227800	5	71515133	71515918	1	1	0	1	3.891326e-09	0.482135	gibberellic acid
CTL	SORBI_3005G228400	5	71574182	71581342	1	1	0	1	3.891326e-09	0.402967	gibberellic acid
CTL	SORBI_3005G228501	5	71584292	71587909	1	1	0	1	3.891326e-09	0.427754	gibberellic acid
CTL	SORBI_3009G108600	9	43534721	43542774	1	1	0	1	4.013893e-09	1	TG(12:0_14:0_18:3)
CTL	SORBI_3009G109000	9	43765204	43766644	1	1	0	1	4.013893e-09	0.417735	TG(12:0_14:0_18:3)
CTL	SORBI_3009G223100	9	56567273	56568899	1	1	0	3	4.119261e-09	0.437891	DG(16:0_18:0)
CTL	SORBI_3003G068950	3	5888554	5895000	1	1	0	2	4.124841e-09	0.479668	TG(12:0_18:1_18:3)
CTL	SORBI_3003G069950	3	5988613	5992771	1	1	0	2	4.124841e-09	0.48063	TG(12:0_18:1_18:3)
CTL	SORBI_3007G103400	7	30410924	30455948	1	1	0	1	4.153763e-09	0.846302	gibberellic acid
CTL	SORBI_3007G109301	7	39344941	39347165	1	1	0	2	4.158159e-09	0.974529	TG(18:2_22:0_22:3)
CTL	SORBI_3007G109400	7	39453202	39454489	1	1	0	2	4.158159e-09	0.968367	TG(18:2_22:0_22:3)
CTL	SORBI_3007G109700	7	39651616	39653471	1	1	0	2	4.158159e-09	0.974529	TG(18:2_22:0_22:3)
CTL	SORBI_3007G109800	7	39655862	39656846	1	1	0	2	4.158159e-09	0.968389	TG(18:2_22:0_22:3)
CTL	SORBI_3006G044000	6	30653544	30655929	1	1	0	1	4.181131e-09	0.817235	TG(16:0_16:0_18:1)
CTL	SORBI_3003G185300	3	49885935	49887720	1	1	0	1	4.205869e-09	0.863017	9,12,13,TriHODE
CTL	SORBI_3003G185500	3	50030698	50035770	1	1	0	1	4.205869e-09	0.863017	9,12,13,TriHODE
CTL	SORBI_3003G185600	3	50035815	50039398	1	1	0	1	4.205869e-09	0.908605	9,12,13,TriHODE
CTL	SORBI_3003G185800	3	50283010	50283905	1	1	0	1	4.205869e-09	0.863017	9,12,13,TriHODE
CTL	SORBI_3003G185900	3	50284500	50287827	1	1	0	1	4.205869e-09	0.611883	9,12,13,TriHODE
CTL	SORBI_3003G186000	3	50290449	50307777	1	1	0	1	4.205869e-09	0.863017	9,12,13,TriHODE
CTL	SORBI_3003G186200	3	50319219	50320963	1	1	0	1	4.205869e-09	0.863017	9,12,13,TriHODE
CTL	SORBI_3002G202700	2	59258884	59260622	1	1	0	1	4.602665e-09	0.478522	TG(16:0_16:0_20:1)
CTL	SORBI_3002G203000	2	59318757	59320764	1	1	0	1	4.602665e-09	0.705236	TG(16:0_16:0_20:1)
CTL	SORBI_3002G203200	2	59363650	59379303	1	1	0	1	4.602665e-09	0.57551	TG(16:0_16:0_20:1)
CTL	SORBI_3002G104200	2	12324179	12326448	1	1	0	1	4.633664e-09	0.53204	TG(10:0_10:0_10:0)
CTL	SORBI_3002G105300	2	12498857	12499719	1	1	0	1	4.633664e-09	0.759858	TG(10:0_10:0_10:0)
CTL	SORBI_3002G105350	2	12506285	12508924	1	1	0	1	4.633664e-09	1	TG(10:0_10:0_10:0)
CTL	SORBI_3002G105700	2	12589899	12595027	1	1	0	1	4.633664e-09	0.499189	TG(10:0_10:0_10:0)
CTL	SORBI_3001G021000	1	1729643	1737804	1	1	0	6	4.680331e-09	0.473554	TG(16:0_18:1_20:0)
CTL	SORBI_3001G021200	1	1742695	1745249	1	1	0	6	4.680331e-09	0.463328	TG(16:0_18:1_20:0)
CTL	SORBI_3001G021400	1	1757737	1762311	1	1	0	6	4.680331e-09	0.456224	TG(16:0_18:1_20:0)
CTL	SORBI_3001G021500	1	1770077	1776290	1	1	0	6	4.680331e-09	0.609646	TG(16:0_18:1_20:0)
CTL	SORBI_3001G021601	1	1778259	1779825	1	1	0	6	4.680331e-09	0.632113	TG(16:0_18:1_20:0)
CTL	SORBI_3001G021700	1	1780750	1786230	1	1	0	6	4.680331e-09	0.872261	TG(16:0_18:1_20:0)
CTL	SORBI_3001G021800	1	1787545	1793480	1	1	0	6	4.680331e-09	0.872261	TG(16:0_18:1_20:0)
CTL	SORBI_3001G022700	1	1826823	1829149	1	1	0	6	4.680331e-09	0.978363	TG(16:0_18:1_20:0)
CTL	SORBI_3001G022800	1	1835108	1838685	1	1	0	6	4.680331e-09	0.988711	TG(16:0_18:1_20:0)
CTL	SORBI_3006G166900	6	52428961	52430960	1	1	0	1	4.73399e-09	1	TG(16:0_18:1_20:1)
CTL	SORBI_3005G089900	5	12971151	12971751	1	1	0	1	4.903505e-09	0.574628	TG(16:0_18:1_20:2)
CTL	SORBI_3005G090200	5	13011951	13012386	1	1	0	1	4.903505e-09	0.933214	TG(16:0_18:1_20:2)
CTL	SORBI_3005G090401	5	13099668	13101699	1	1	0	1	4.903505e-09	0.932946	TG(16:0_18:1_20:2)
CTL	SORBI_3005G090500	5	13187965	13195170	1	1	0	1	4.903505e-09	0.937516	TG(16:0_18:1_20:2)
CTL	SORBI_3004G132800	4	20661484	20665974	1	1	0	3	5.024426e-09	0.956041	TG(18:2_22:0_22:3)
CTL	SORBI_3004G132900	4	20672482	20691277	1	1	0	3	5.024426e-09	0.874727	TG(18:2_22:0_22:3)
CTL	SORBI_3004G133000	4	20694355	20707386	1	1	0	3	5.024426e-09	0.874727	TG(18:2_22:0_22:3)
CTL	SORBI_3004G133100	4	20707715	20711558	1	1	0	3	5.024426e-09	0.869284	TG(18:2_22:0_22:3)
CTL	SORBI_3004G133201	4	20723499	20728141	1	1	0	3	5.024426e-09	0.874727	TG(18:2_22:0_22:3)
CTL	SORBI_3001G023000	1	1843896	1850570	1	1	0	1	5.0281e-09	0.513432	TG(18:1_20:0_22:1)
CTL	SORBI_3001G023100	1	1850735	1856772	1	1	0	1	5.0281e-09	0.513432	TG(18:1_20:0_22:1)
CTL	SORBI_3001G023200	1	1857418	1860721	1	1	0	1	5.0281e-09	0.557802	TG(18:1_20:0_22:1)
CTL	SORBI_3001G023300	1	1865214	1867137	1	1	0	1	5.0281e-09	0.602634	TG(18:1_20:0_22:1)
CTL	SORBI_3001G023400	1	1867351	1871783	1	1	0	1	5.0281e-09	0.612631	TG(18:1_20:0_22:1)
CTL	SORBI_3001G023500	1	1873872	1880619	1	1	0	1	5.0281e-09	0.668044	TG(18:1_20:0_22:1)
CTL	SORBI_3001G023600	1	1883564	1885539	1	1	0	1	5.0281e-09	0.668044	TG(18:1_20:0_22:1)
CTL	SORBI_3001G023700	1	1886965	1888591	1	1	0	1	5.0281e-09	0.687936	TG(18:1_20:0_22:1)
CTL	SORBI_3001G023800	1	1888889	1893254	1	1	0	1	5.0281e-09	0.667583	TG(18:1_20:0_22:1)
CTL	SORBI_3001G023900	1	1898224	1900808	1	1	0	1	5.0281e-09	0.649914	TG(18:1_20:0_22:1)
CTL	SORBI_3001G024000	1	1902840	1909071	1	1	0	1	5.0281e-09	0.724006	TG(18:1_20:0_22:1)
CTL	SORBI_3001G024100	1	1911456	1913557	1	1	0	1	5.0281e-09	0.496062	TG(18:1_20:0_22:1)
CTL	SORBI_3001G024200	1	1919703	1924815	1	1	0	1	5.0281e-09	0.716742	TG(18:1_20:0_22:1)
CTL	SORBI_3001G024250	1	1925084	1925686	1	1	0	1	5.0281e-09	0.639568	TG(18:1_20:0_22:1)
CTL	SORBI_3001G024400	1	1934662	1935930	1	1	0	1	5.0281e-09	0.685245	TG(18:1_20:0_22:1)
CTL	SORBI_3008G048200	8	4728273	4730726	1	1	0	1	5.035169e-09	1	gibberellic acid
CTL	SORBI_3008G048300	8	4733873	4736964	1	1	0	1	5.035169e-09	0.601772	gibberellic acid
CTL	SORBI_3008G048933	8	4803388	4805539	1	1	0	1	5.035169e-09	1	gibberellic acid
CTL	SORBI_3009G219800	9	56344174	56345457	1	1	0	1	5.055957e-09	0.453104	TG(10:0_10:0_10:0)
CTL	SORBI_3004G259101	4	60439416	60456664	1	1	0	1	5.071894e-09	1	PC(16:1_16:1)
CTL	SORBI_3003G421700	3	72665371	72669662	1	1	0	1	5.274155e-09	0.516229	TG(12:0_14:0_18:3)
CTL	SORBI_3003G422300	3	72703977	72708752	1	1	0	1	5.274155e-09	0.915647	TG(12:0_14:0_18:3)
CTL	SORBI_3003G422500	3	72714129	72726876	1	1	0	1	5.274155e-09	0.811883	TG(12:0_14:0_18:3)
CTL	SORBI_3003G422800	3	72756695	72760077	1	1	0	1	5.274155e-09	0.915349	TG(12:0_14:0_18:3)
CTL	SORBI_3003G422900	3	72761769	72768462	1	1	0	1	5.274155e-09	0.929612	TG(12:0_14:0_18:3)
CTL	SORBI_3003G426300	3	73024820	73025894	1	1	0	1	5.274155e-09	0.745646	TG(12:0_14:0_18:3)
CTL	SORBI_3003G426500	3	73030119	73031238	1	1	0	1	5.274155e-09	0.700659	TG(12:0_14:0_18:3)
CTL	SORBI_3003G426600	3	73031515	73032877	1	1	0	1	5.274155e-09	0.683081	TG(12:0_14:0_18:3)
CTL	SORBI_3003G427100	3	73053364	73060285	1	1	0	1	5.274155e-09	0.73035	TG(12:0_14:0_18:3)
CTL	SORBI_3003G427200	3	73062610	73071887	1	1	0	1	5.274155e-09	0.608188	TG(12:0_14:0_18:3)
CTL	SORBI_3003G427300	3	73074274	73078327	1	1	0	1	5.274155e-09	0.521937	TG(12:0_14:0_18:3)
CTL	SORBI_3003G427550	3	73089790	73091559	1	1	0	1	5.274155e-09	0.625148	TG(12:0_14:0_18:3)
CTL	SORBI_3003G427600	3	73106229	73116438	1	1	0	1	5.274155e-09	0.656953	TG(12:0_14:0_18:3)
CTL	SORBI_3004G205000	4	55640128	55643970	1	1	0	1	5.311382e-09	0.635547	TG(16:0_18:1_20:0)
CTL	SORBI_3004G205100	4	55645511	55649270	1	1	0	1	5.311382e-09	0.604554	TG(16:0_18:1_20:0)
CTL	SORBI_3004G205200	4	55651331	55655402	1	1	0	1	5.311382e-09	0.604554	TG(16:0_18:1_20:0)
CTL	SORBI_3004G205600	4	55669358	55674799	1	1	0	1	5.311382e-09	0.471979	TG(16:0_18:1_20:0)
CTL	SORBI_3004G206050	4	55691965	55693188	1	1	0	1	5.311382e-09	0.849535	TG(16:0_18:1_20:0)
CTL	SORBI_3004G206200	4	55697535	55700061	1	1	0	1	5.311382e-09	0.899408	TG(16:0_18:1_20:0)
CTL	SORBI_3004G206300	4	55700796	55703612	1	1	0	1	5.311382e-09	0.949555	TG(16:0_18:1_20:0)
CTL	SORBI_3004G206401	4	55707020	55707636	1	1	0	1	5.311382e-09	0.949555	TG(16:0_18:1_20:0)
CTL	SORBI_3004G206500	4	55713261	55714906	1	1	0	1	5.311382e-09	0.949555	TG(16:0_18:1_20:0)
CTL	SORBI_3004G206600	4	55717138	55719442	1	1	0	1	5.311382e-09	0.747176	TG(16:0_18:1_20:0)
CTL	SORBI_3004G206700	4	55725646	55730754	1	1	0	1	5.311382e-09	0.752223	TG(16:0_18:1_20:0)
CTL	SORBI_3004G206800	4	55732591	55735369	1	1	0	1	5.311382e-09	0.78812	TG(16:0_18:1_20:0)
CTL	SORBI_3004G207000	4	55742325	55745372	1	1	0	1	5.311382e-09	0.752223	TG(16:0_18:1_20:0)
CTL	SORBI_3004G207100	4	55746101	55753748	1	1	0	1	5.311382e-09	0.768326	TG(16:0_18:1_20:0)
CTL	SORBI_3004G207200	4	55759003	55765496	1	1	0	1	5.311382e-09	0.886332	TG(16:0_18:1_20:0)
CTL	SORBI_3004G207500	4	55786334	55788365	1	1	0	1	5.311382e-09	0.660808	TG(16:0_18:1_20:0)
CTL	SORBI_3004G208000	4	55809441	55815524	1	1	0	1	5.311382e-09	0.650638	TG(16:0_18:1_20:0)
CTL	SORBI_3004G208700	4	55853269	55854467	1	1	0	1	5.311382e-09	0.472737	TG(16:0_18:1_20:0)
CTL	SORBI_3001G257100	1	30174134	30175896	1	0	1	2	5.33415e-09	0.903397	Sum_PE_over_PS_log10ratio
CTL	SORBI_3001G257200	1	30324896	30327567	1	0	1	2	5.33415e-09	0.816895	Sum_PE_over_PS_log10ratio
CTL	SORBI_3003G118400	3	10717231	10721566	1	1	0	2	5.421058e-09	0.661709	TG(10:0_10:0_10:0)
CTL	SORBI_3001G285800	1	55923193	55931681	1	1	0	1	5.462001e-09	1	TG(16:0_18:1_18:1)
CTL	SORBI_3001G286500	1	56146379	56160037	1	1	0	1	5.462001e-09	0.484699	TG(16:0_18:1_18:1)
CTL	SORBI_3001G419801	1	70045891	70048830	1	1	0	1	5.466145e-09	0.421614	trans-EKODE-(E)-Ib
CTL	SORBI_3004G202500	4	55461614	55464923	1	1	0	1	5.514038e-09	0.409374	TG(12:0_14:0_18:3)
CTL	SORBI_3004G202600	4	55466182	55469532	1	1	0	1	5.514038e-09	1	TG(12:0_14:0_18:3)
CTL	SORBI_3006G028250	6	5825281	5826236	1	1	0	1	5.519607e-09	0.453902	TG(16:0_18:1_20:2)
CTL	SORBI_3007G008500	7	759321	763460	1	1	0	1	5.543031e-09	1	TG(16:0_18:1_18:2)
CTL	SORBI_3005G186700	5	67128070	67130250	1	1	0	1	5.546107e-09	0.933828	PA(16:0_18:2)
CTL	SORBI_3005G186800	5	67142795	67146249	1	1	0	1	5.546107e-09	0.933828	PA(16:0_18:2)
CTL	SORBI_3005G187000	5	67191159	67193132	1	1	0	1	5.546107e-09	0.892314	PA(16:0_18:2)
CTL	SORBI_3005G223600	5	71003943	71008982	1	1	0	1	5.629281e-09	0.403759	9,12,13,TriHODE
CTL	SORBI_3005G223925	5	71028372	71048580	1	1	0	1	5.629281e-09	0.486302	9,12,13,TriHODE
CTL	SORBI_3005G225200	5	71192405	71196002	1	1	0	1	5.629281e-09	0.410885	9,12,13,TriHODE
CTL	SORBI_3001G254000	1	28196913	28200621	1	0	1	1	5.652924e-09	0.482669	Sum_AEG_over_PS_log10ratio
CTL	SORBI_3001G254150	1	28266497	28268619	1	0	1	1	5.652924e-09	0.401704	Sum_AEG_over_PS_log10ratio
CTL	SORBI_3003G207800	3	53907122	53910566	1	1	0	2	5.963169e-09	0.421241	TG(18:1_18:2_18:2)
CTL	SORBI_3003G207900	3	53916562	53921201	1	1	0	1	6.01258e-09	0.473755	TG(18:1_18:2_18:2)
CTL	SORBI_3002G107600	2	12991466	13014108	1	1	0	1	6.064416e-09	1	PC(14:0_18:3)
CTL	SORBI_3007G114200	7	48642759	48655159	1	1	0	1	6.098675e-09	0.79634	gibberellic acid
CTL	SORBI_3006G000100	6	11287	19213	1	1	0	1	6.126064e-09	0.583433	SQDG(16:1_18:3)
CTL	SORBI_3006G000200	6	12229	13388	1	1	0	1	6.126064e-09	0.577998	SQDG(16:1_18:3)
CTL	SORBI_3006G000400	6	21389	25929	1	1	0	1	6.126064e-09	0.601456	SQDG(16:1_18:3)
CTL	SORBI_3006G000600	6	34810	44508	1	1	0	1	6.126064e-09	0.585214	SQDG(16:1_18:3)
CTL	SORBI_3006G000700	6	46019	49489	1	1	0	1	6.126064e-09	0.600614	SQDG(16:1_18:3)
CTL	SORBI_3006G001000	6	106708	108954	1	1	0	1	6.126064e-09	0.469729	SQDG(16:1_18:3)
CTL	SORBI_3006G001100	6	171908	175539	1	1	0	1	6.126064e-09	0.556347	SQDG(16:1_18:3)
CTL	SORBI_3006G001200	6	176989	181543	1	1	0	1	6.126064e-09	0.554555	SQDG(16:1_18:3)
CTL	SORBI_3007G018601	7	1772399	1773370	1	1	0	1	6.519033e-09	0.871987	TG(16:1_18:1_18:1)
CTL	SORBI_3007G018700	7	1776606	1781200	1	1	0	1	6.519033e-09	0.973471	TG(16:1_18:1_18:1)
CTL	SORBI_3007G019501	7	1831091	1832144	1	1	0	1	6.519033e-09	0.710786	TG(16:1_18:1_18:1)
CTL	SORBI_3008G016900	8	1387157	1392663	1	1	0	1	6.556622e-09	1	TG(16:0_18:1_18:1)
CTL	SORBI_3008G017100	8	1406922	1410444	1	1	0	1	6.556622e-09	0.49503	TG(16:0_18:1_18:1)
CTL	SORBI_3008G019000	8	1549720	1554929	1	1	0	1	6.556622e-09	1	TG(16:0_18:1_18:1)
CTL	SORBI_3009G050300	9	5013937	5017093	1	1	0	1	6.848356e-09	0.587329	TG(16:0_16:0_20:1)
CTL	SORBI_3009G050400	9	5018100	5022878	1	1	0	1	6.848356e-09	0.587329	TG(16:0_16:0_20:1)
CTL	SORBI_3009G050500	9	5026769	5030582	1	1	0	1	6.848356e-09	0.502988	TG(16:0_16:0_20:1)
CTL	SORBI_3009G050700	9	5036659	5041654	1	1	0	1	6.848356e-09	0.473676	TG(16:0_16:0_20:1)
CTL	SORBI_3009G051900	9	5270161	5272004	1	1	0	1	6.848356e-09	0.589187	TG(16:0_16:0_20:1)
CTL	SORBI_3009G052000	9	5273681	5281736	1	1	0	1	6.848356e-09	0.576457	TG(16:0_16:0_20:1)
CTL	SORBI_3005G123900	5	54433996	54442838	1	1	0	1	6.920085e-09	0.887549	TG(16:0_16:0_20:1)
CTL	SORBI_3005G124100	5	54465120	54476391	1	1	0	1	6.920085e-09	0.894744	TG(16:0_16:0_20:1)
CTL	SORBI_3005G124200	5	54484629	54494390	1	1	0	1	6.920085e-09	0.856539	TG(16:0_16:0_20:1)
CTL	SORBI_3005G124400	5	54515367	54520740	1	1	0	1	6.920085e-09	0.942302	TG(16:0_16:0_20:1)
CTL	SORBI_3005G124500	5	54643996	54652233	1	1	0	1	6.920085e-09	1	TG(16:0_16:0_20:1)
CTL	SORBI_3005G124850	5	54673690	54674553	1	1	0	1	6.920085e-09	0.815628	TG(16:0_16:0_20:1)
CTL	SORBI_3005G125000	5	54674933	54685612	1	1	0	1	6.920085e-09	0.815628	TG(16:0_16:0_20:1)
