Condition	Layer	Trait	GeneID	Gene_Chr	Gene_Start	Gene_End	N_sig_SNPs	Best_P	Lead_SNP	Lead_Chr	Lead_BP	Max_r2
CTL	individual_lipids_final	TG(12:0_14:0_18:3)	SORBI_3003G426600	3	73031515	73032877	1	5.274155e-09	SNP_72898503	3	72898503	0.683081
CTL	individual_lipids_final	TG(12:0_14:0_18:3)	SORBI_3003G427100	3	73053364	73060285	1	5.274155e-09	SNP_72898503	3	72898503	0.73035
CTL	individual_lipids_final	TG(12:0_14:0_18:3)	SORBI_3003G427200	3	73062610	73071887	1	5.274155e-09	SNP_72898503	3	72898503	0.608188
CTL	individual_lipids_final	TG(12:0_14:0_18:3)	SORBI_3003G427300	3	73074274	73078327	1	5.274155e-09	SNP_72898503	3	72898503	0.521937
CTL	individual_lipids_final	TG(12:0_14:0_18:3)	SORBI_3003G427550	3	73089790	73091559	1	5.274155e-09	SNP_72898503	3	72898503	0.625148
CTL	individual_lipids_final	TG(12:0_14:0_18:3)	SORBI_3003G427600	3	73106229	73116438	1	5.274155e-09	SNP_72898503	3	72898503	0.656953
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3004G205000	4	55640128	55643970	1	5.311382e-09	SNP_55710115	4	55710115	0.635547
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3004G205100	4	55645511	55649270	1	5.311382e-09	SNP_55710115	4	55710115	0.604554
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3004G205200	4	55651331	55655402	1	5.311382e-09	SNP_55710115	4	55710115	0.604554
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3004G205600	4	55669358	55674799	1	5.311382e-09	SNP_55710115	4	55710115	0.471979
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3004G206050	4	55691965	55693188	1	5.311382e-09	SNP_55710115	4	55710115	0.849535
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3004G206200	4	55697535	55700061	1	5.311382e-09	SNP_55710115	4	55710115	0.899408
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3004G206300	4	55700796	55703612	1	5.311382e-09	SNP_55710115	4	55710115	0.949555
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3004G206401	4	55707020	55707636	1	5.311382e-09	SNP_55710115	4	55710115	0.949555
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3004G206500	4	55713261	55714906	1	5.311382e-09	SNP_55710115	4	55710115	0.949555
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3004G206600	4	55717138	55719442	1	5.311382e-09	SNP_55710115	4	55710115	0.747176
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3004G206700	4	55725646	55730754	1	5.311382e-09	SNP_55710115	4	55710115	0.752223
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3004G206800	4	55732591	55735369	1	5.311382e-09	SNP_55710115	4	55710115	0.78812
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3004G207000	4	55742325	55745372	1	5.311382e-09	SNP_55710115	4	55710115	0.752223
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3004G207100	4	55746101	55753748	1	5.311382e-09	SNP_55710115	4	55710115	0.768326
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3004G207200	4	55759003	55765496	1	5.311382e-09	SNP_55710115	4	55710115	0.886332
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3004G207500	4	55786334	55788365	1	5.311382e-09	SNP_55710115	4	55710115	0.660808
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3004G208000	4	55809441	55815524	1	5.311382e-09	SNP_55710115	4	55710115	0.650638
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3004G208700	4	55853269	55854467	1	5.311382e-09	SNP_55710115	4	55710115	0.472737
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3009G091300	9	19059371	19080736	1	5.330116e-09	SNP_19287581	9	19287581	0.957037
CTL	individual_lipids_final	TG(16:0_18:1_18:2)	SORBI_3006G037700	6	14487572	14548530	1	5.364634e-09	SNP_14768931	6	14768931	0.409203
CTL	individual_lipids_final	TG(16:0_16:0_18:1)	SORBI_3001G225700	1	21572171	21575529	1	5.372328e-09	SNP_21407177	1	21407177	0.453711
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3001G222500	1	21212638	21229578	1	5.409996e-09	SNP_21405153	1	21405153	0.408729
CTL	individual_lipids_final	TG(10:0_10:0_10:0)	SORBI_3003G118400	3	10717231	10721566	2	5.421058e-09	SNP_10823286	3	10823286	0.661709
CTL	individual_lipids_final	TG(16:0_18:1_20:2)	SORBI_3006G046700	6	32355055	32361010	1	5.439234e-09	SNP_32567791	6	32567791	0.511298
CTL	individual_lipids_final	TG(16:0_18:1_20:2)	SORBI_3006G046900	6	32372970	32374330	1	5.439234e-09	SNP_32567791	6	32567791	0.428132
CTL	individual_lipids_final	TG(16:0_18:1_20:2)	SORBI_3006G047100	6	32526787	32529908	1	5.439234e-09	SNP_32567791	6	32567791	0.624271
CTL	individual_lipids_final	TG(16:0_18:1_20:2)	SORBI_3006G047200	6	32754421	32756223	1	5.439234e-09	SNP_32567791	6	32567791	0.924031
CTL	individual_lipids_final	TG(16:0_18:1_20:2)	SORBI_3006G047300	6	32775840	32781666	1	5.439234e-09	SNP_32567791	6	32567791	0.906756
CTL	individual_lipids_final	TG(16:0_18:1_20:2)	SORBI_3006G047400	6	32813279	32815507	1	5.439234e-09	SNP_32567791	6	32567791	0.434552
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3003G079725	3	6838946	6839679	1	5.439927e-09	SNP_6894149	3	6894149	0.484226
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3003G079750	3	6853117	6864838	1	5.439927e-09	SNP_6894149	3	6894149	0.695246
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3003G079775	3	6854081	6860710	1	5.439927e-09	SNP_6894149	3	6894149	0.695246
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3003G079800	3	6866484	6867855	1	5.439927e-09	SNP_6894149	3	6894149	0.659118
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3003G079900	3	6869354	6876298	1	5.439927e-09	SNP_6894149	3	6894149	0.540449
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3003G080000	3	6884785	6895439	1	5.439927e-09	SNP_6894149	3	6894149	1
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3001G285800	1	55923193	55931681	1	5.462001e-09	SNP_55923334	1	55923334	1
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3001G286500	1	56146379	56160037	1	5.462001e-09	SNP_55923334	1	55923334	0.484699
CTL	individual_lipids_final	trans-EKODE-(E)-Ib	SORBI_3001G419801	1	70045891	70048830	1	5.466145e-09	SNP_70002438	1	70002438	0.421614
CTL	individual_lipids_final	PC(16:1_16:1)	SORBI_3008G095200	8	44955559	44969502	1	5.472638e-09	SNP_44996577	8	44996577	0.445905
CTL	individual_lipids_final	TG(12:0_14:0_18:3)	SORBI_3004G202500	4	55461614	55464923	1	5.514038e-09	SNP_55466299	4	55466299	0.409374
CTL	individual_lipids_final	TG(12:0_14:0_18:3)	SORBI_3004G202600	4	55466182	55469532	1	5.514038e-09	SNP_55466299	4	55466299	1
CTL	individual_lipids_final	TG(12:0_14:0_18:3)	SORBI_3003G166500	3	25677689	25715902	1	5.518111e-09	SNP_25698838	3	25698838	1
CTL	individual_lipids_final	TG(16:0_18:1_20:2)	SORBI_3006G028250	6	5825281	5826236	1	5.519607e-09	SNP_5832456	6	5832456	0.453902
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3006G032400	6	7160601	7177120	1	5.530496e-09	SNP_7329349	6	7329349	0.694277
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3006G032500	6	7194830	7198368	1	5.530496e-09	SNP_7329349	6	7329349	0.687153
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3006G032600	6	7199352	7203769	1	5.530496e-09	SNP_7329349	6	7329349	0.924
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3006G032700	6	7357701	7362253	1	5.530496e-09	SNP_7329349	6	7329349	0.960064
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3006G032800	6	7365479	7369506	1	5.530496e-09	SNP_7329349	6	7329349	0.960064
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3006G032900	6	7483839	7493581	1	5.530496e-09	SNP_7329349	6	7329349	0.660606
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3006G033001	6	7505109	7508651	1	5.530496e-09	SNP_7329349	6	7329349	0.675205
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3001G222200	1	21126170	21130459	2	5.542548e-09	SNP_21345304	1	21345304	0.428893
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3001G222400	1	21198140	21211324	2	5.542548e-09	SNP_21345304	1	21345304	0.428893
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3001G222600	1	21233680	21236680	2	5.542548e-09	SNP_21345304	1	21345304	0.428893
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3001G222700	1	21300007	21306449	2	5.542548e-09	SNP_21345304	1	21345304	0.49241
CTL	individual_lipids_final	TG(16:0_18:1_18:2)	SORBI_3007G008500	7	759321	763460	1	5.543031e-09	SNP_929400	7	929400	1
CTL	individual_lipids_final	PA(16:0_18:2)	SORBI_3005G184050	5	66899920	66904722	1	5.546107e-09	SNP_67138127	5	67138127	0.427996
CTL	individual_lipids_final	PA(16:0_18:2)	SORBI_3005G186700	5	67128070	67130250	1	5.546107e-09	SNP_67138127	5	67138127	0.933828
CTL	individual_lipids_final	PA(16:0_18:2)	SORBI_3005G186800	5	67142795	67146249	1	5.546107e-09	SNP_67138127	5	67138127	0.933828
CTL	individual_lipids_final	PA(16:0_18:2)	SORBI_3005G187000	5	67191159	67193132	1	5.546107e-09	SNP_67138127	5	67138127	0.892314
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3001G220066	1	20710980	20712223	2	5.547899e-09	SNP_20865108	1	20865108	0.455934
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3001G220300	1	20730739	20740993	2	5.547899e-09	SNP_20865108	1	20865108	0.463272
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3001G220900	1	20774311	20777421	2	5.547899e-09	SNP_20865108	1	20865108	0.455934
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3001G221300	1	20843443	20854765	2	5.547899e-09	SNP_20865108	1	20865108	0.742031
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3001G221350	1	20871893	20874648	2	5.547899e-09	SNP_20865108	1	20865108	0.730184
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3001G221400	1	20929906	20947823	2	5.547899e-09	SNP_20865108	1	20865108	0.72498
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3001G221500	1	20948407	20954620	2	5.547899e-09	SNP_20865108	1	20865108	0.716362
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3001G221601	1	20960616	20964331	2	5.547899e-09	SNP_20865108	1	20865108	0.524475
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3001G221700	1	20964406	20977261	2	5.547899e-09	SNP_20865108	1	20865108	0.687425
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3001G221750	1	20979569	20980756	2	5.547899e-09	SNP_20865108	1	20865108	0.586648
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3001G221850	1	21023882	21025819	2	5.547899e-09	SNP_20865108	1	20865108	0.629902
CTL	individual_lipids_final	TG(16:0_18:1_20:1)	SORBI_3001G221900	1	21041757	21047310	1	5.547899e-09	SNP_20865108	1	20865108	0.445086
CTL	individual_lipids_final	TG(18:1_18:2_18:2)	SORBI_3008G061201	8	6505734	6512974	1	5.590667e-09	SNP_6659388	8	6659388	0.437324
CTL	individual_lipids_final	TG(18:1_18:2_18:2)	SORBI_3008G061300	8	6517395	6518304	1	5.590667e-09	SNP_6659388	8	6659388	0.428477
CTL	individual_lipids_final	TG(18:1_18:2_18:2)	SORBI_3008G061701	8	6563911	6570171	1	5.590667e-09	SNP_6659388	8	6659388	0.560176
CTL	individual_lipids_final	TG(18:1_18:2_18:2)	SORBI_3008G061801	8	6571272	6573489	1	5.590667e-09	SNP_6659388	8	6659388	0.564037
CTL	individual_lipids_final	TG(18:1_18:2_18:2)	SORBI_3008G061900	8	6572627	6573566	1	5.590667e-09	SNP_6659388	8	6659388	0.449027
CTL	individual_lipids_final	TG(18:1_18:2_18:2)	SORBI_3008G062000	8	6584034	6587200	1	5.590667e-09	SNP_6659388	8	6659388	0.575865
CTL	individual_lipids_final	TG(18:1_18:2_18:2)	SORBI_3008G062200	8	6609288	6612808	1	5.590667e-09	SNP_6659388	8	6659388	0.570146
CTL	individual_lipids_final	TG(18:1_18:2_18:2)	SORBI_3008G062300	8	6613465	6616606	1	5.590667e-09	SNP_6659388	8	6659388	0.582237
CTL	individual_lipids_final	TG(18:1_18:2_18:2)	SORBI_3008G062400	8	6631205	6635548	1	5.590667e-09	SNP_6659388	8	6659388	0.765872
CTL	individual_lipids_final	TG(18:1_18:2_18:2)	SORBI_3008G062500	8	6640953	6642530	1	5.590667e-09	SNP_6659388	8	6659388	0.692006
CTL	individual_lipids_final	TG(18:1_18:2_18:2)	SORBI_3008G062700	8	6677991	6680787	1	5.590667e-09	SNP_6659388	8	6659388	0.812224
CTL	individual_lipids_final	TG(18:1_18:2_18:2)	SORBI_3008G062800	8	6705782	6706198	1	5.590667e-09	SNP_6659388	8	6659388	0.551499
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3007G090403	7	13080632	13088528	1	5.608073e-09	SNP_13239822	7	13239822	0.948018
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3007G090406	7	13089172	13091948	1	5.608073e-09	SNP_13239822	7	13239822	0.451768
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3007G090412	7	13176736	13177479	1	5.608073e-09	SNP_13239822	7	13239822	0.97036
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3007G090415	7	13181480	13184658	1	5.608073e-09	SNP_13239822	7	13239822	0.97036
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3007G090418	7	13281479	13285739	1	5.608073e-09	SNP_13239822	7	13239822	0.949601
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3007G090421	7	13344217	13351320	1	5.608073e-09	SNP_13239822	7	13239822	0.97036
CTL	individual_lipids_final	TG(16:1_18:1_18:1)	SORBI_3007G090424	7	13353016	13356319	1	5.608073e-09	SNP_13239822	7	13239822	0.97036
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3006G032400	6	7160601	7177120	1	5.618695e-09	SNP_7329349	6	7329349	0.694277
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3006G032500	6	7194830	7198368	1	5.618695e-09	SNP_7329349	6	7329349	0.687153
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3006G032600	6	7199352	7203769	1	5.618695e-09	SNP_7329349	6	7329349	0.924
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3006G032700	6	7357701	7362253	1	5.618695e-09	SNP_7329349	6	7329349	0.960064
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3006G032800	6	7365479	7369506	1	5.618695e-09	SNP_7329349	6	7329349	0.960064
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3006G032900	6	7483839	7493581	1	5.618695e-09	SNP_7329349	6	7329349	0.660606
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3006G033001	6	7505109	7508651	1	5.618695e-09	SNP_7329349	6	7329349	0.675205
CTL	individual_lipids_final	9,12,13,TriHODE	SORBI_3005G223600	5	71003943	71008982	1	5.629281e-09	SNP_70946804	5	70946804	0.403759
CTL	individual_lipids_final	9,12,13,TriHODE	SORBI_3005G223925	5	71028372	71048580	1	5.629281e-09	SNP_70946804	5	70946804	0.486302
CTL	individual_lipids_final	9,12,13,TriHODE	SORBI_3005G225200	5	71192405	71196002	1	5.629281e-09	SNP_70946804	5	70946804	0.410885
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3001G220066	1	20710980	20712223	1	5.692983e-09	SNP_20865108	1	20865108	0.44296
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3001G220300	1	20730739	20740993	1	5.692983e-09	SNP_20865108	1	20865108	0.45011
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3001G220900	1	20774311	20777421	1	5.692983e-09	SNP_20865108	1	20865108	0.44296
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3001G221300	1	20843443	20854765	1	5.692983e-09	SNP_20865108	1	20865108	0.742031
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3001G221350	1	20871893	20874648	1	5.692983e-09	SNP_20865108	1	20865108	0.730184
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3001G221400	1	20929906	20947823	1	5.692983e-09	SNP_20865108	1	20865108	0.72498
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3001G221500	1	20948407	20954620	1	5.692983e-09	SNP_20865108	1	20865108	0.716362
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3001G221601	1	20960616	20964331	1	5.692983e-09	SNP_20865108	1	20865108	0.524475
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3001G221700	1	20964406	20977261	1	5.692983e-09	SNP_20865108	1	20865108	0.687425
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3001G221750	1	20979569	20980756	1	5.692983e-09	SNP_20865108	1	20865108	0.586648
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3001G221850	1	21023882	21025819	1	5.692983e-09	SNP_20865108	1	20865108	0.629902
CTL	individual_lipids_final	TG(18:0_18:2_18:2)	SORBI_3001G221900	1	21041757	21047310	1	5.692983e-09	SNP_20865108	1	20865108	0.445086
CTL	individual_lipids_final	TG(18:1_18:2_18:2)	SORBI_3002G148100	2	37812109	37835896	1	5.769151e-09	SNP_37881173	2	37881173	0.952564
CTL	individual_lipids_final	TG(18:1_18:2_18:2)	SORBI_3002G148166	2	37822220	37822832	1	5.769151e-09	SNP_37881173	2	37881173	0.917433
CTL	individual_lipids_final	TG(18:1_18:2_18:2)	SORBI_3002G148232	2	37930441	37932373	1	5.769151e-09	SNP_37881173	2	37881173	0.928983
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3008G063300	8	6812526	6819844	1	5.81104e-09	SNP_6984185	8	6984185	0.530053
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3008G063500	8	6826365	6827848	1	5.81104e-09	SNP_6984185	8	6984185	0.452968
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3008G063600	8	6870926	6878054	1	5.81104e-09	SNP_6984185	8	6984185	0.526806
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3008G064000	8	6996069	6996753	1	5.81104e-09	SNP_6984185	8	6984185	0.648419
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3008G064100	8	7000358	7004814	1	5.81104e-09	SNP_6984185	8	6984185	0.667963
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3008G064200	8	7015431	7018036	1	5.81104e-09	SNP_6984185	8	6984185	0.451223
CTL	individual_lipids_final	TG(16:0_16:0_20:1)	SORBI_3008G064500	8	7071170	7073505	1	5.81104e-09	SNP_6984185	8	6984185	0.436597
CTL	individual_lipids_final	TG(18:3_18:3_18:3)	SORBI_3003G165800	3	23661954	23670914	1	5.811702e-09	SNP_23831513	3	23831513	0.432375
CTL	individual_lipids_final	TG(18:3_18:3_18:3)	SORBI_3003G166001	3	23944517	23947435	1	5.811702e-09	SNP_23831513	3	23831513	0.559113
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3001G305900	1	58998698	59003294	1	5.814772e-09	SNP_59118688	1	59118688	0.731938
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3001G306400	1	59040123	59041559	1	5.814772e-09	SNP_59118688	1	59118688	0.917247
CTL	individual_lipids_final	TG(16:0_18:1_18:1)	SORBI_3001G306500	1	59117709	59119251	1	5.814772e-09	SNP_59118688	1	59118688	1
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3006G044100	6	30770150	30772258	1	5.927259e-09	SNP_30916316	6	30916316	0.73329
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3006G044200	6	30800599	30803421	1	5.927259e-09	SNP_30916316	6	30916316	0.73329
CTL	individual_lipids_final	TG(16:0_18:0_18:2)	SORBI_3006G044301	6	30811016	30816152	1	5.927259e-09	SNP_30916316	6	30916316	0.73329
CTL	individual_lipids_final	Oxo fatty acid (18:3)	SORBI_3004G228300	4	57781085	57784615	1	5.943456e-09	SNP_57929153	4	57929153	0.403921
CTL	individual_lipids_final	Oxo fatty acid (18:3)	SORBI_3004G230800	4	58025232	58027515	1	5.943456e-09	SNP_57929153	4	57929153	0.40695
CTL	individual_lipids_final	Oxo fatty acid (18:3)	SORBI_3004G230900	4	58026487	58033140	1	5.943456e-09	SNP_57929153	4	57929153	0.427811
CTL	individual_lipids_final	TG(18:1_18:2_18:2)	SORBI_3003G207800	3	53907122	53910566	2	5.963169e-09	SNP_53667766	3	53667766	0.421241
CTL	individual_lipids_final	TG(16:0_18:1_20:2)	SORBI_3002G148100	2	37812109	37835896	1	6.010537e-09	SNP_37881173	2	37881173	0.952564
CTL	individual_lipids_final	TG(16:0_18:1_20:2)	SORBI_3002G148166	2	37822220	37822832	1	6.010537e-09	SNP_37881173	2	37881173	0.917433
CTL	individual_lipids_final	TG(16:0_18:1_20:2)	SORBI_3002G148232	2	37930441	37932373	1	6.010537e-09	SNP_37881173	2	37881173	0.928983
CTL	individual_lipids_final	TG(18:1_18:2_18:2)	SORBI_3003G207900	3	53916562	53921201	1	6.01258e-09	SNP_53669333	3	53669333	0.473755
CTL	individual_lipids_final	TG(10:0_10:0_10:0)	SORBI_3005G102500	5	18036997	18044311	1	6.017193e-09	SNP_17942785	5	17942785	1
CTL	individual_lipids_final	PC(14:0_18:3)	SORBI_3002G107600	2	12991466	13014108	1	6.064416e-09	SNP_13093358	2	13093358	1
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3005G143900	5	60829888	60835616	1	6.066066e-09	SNP_60968355	6	60968355	0.469206
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3005G144101	5	60853399	60854796	1	6.066066e-09	SNP_60968355	6	60968355	0.400557
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3005G144201	5	60875999	60880467	1	6.066066e-09	SNP_60968355	6	60968355	0.512603
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3005G144300	5	60880595	60883219	1	6.066066e-09	SNP_60968355	6	60968355	0.49525
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3005G144400	5	60891371	60898872	1	6.066066e-09	SNP_60968355	6	60968355	0.468275
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3005G144450	5	60892090	60895008	1	6.066066e-09	SNP_60968355	6	60968355	0.468275
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3005G144500	5	60905294	60907053	1	6.066066e-09	SNP_60968355	6	60968355	0.642315
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3005G144600	5	60955631	60961062	1	6.066066e-09	SNP_60968355	6	60968355	0.888469
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3005G144800	5	60985372	60988523	1	6.066066e-09	SNP_60968355	6	60968355	0.888469
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3005G144900	5	60995478	60996474	1	6.066066e-09	SNP_60968355	6	60968355	0.891732
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3005G145000	5	61009161	61010559	1	6.066066e-09	SNP_60968355	6	60968355	0.793965
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3005G145100	5	61030785	61033183	1	6.066066e-09	SNP_60968355	6	60968355	0.793999
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3006G276300	6	60722232	60723789	1	6.066066e-09	SNP_60968355	6	60968355	0.56018
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3006G277100	6	60797371	60800752	1	6.066066e-09	SNP_60968355	6	60968355	0.400197
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3006G277550	6	60839229	60840639	1	6.066066e-09	SNP_60968355	6	60968355	0.920343
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3006G277700	6	60850342	60851907	1	6.066066e-09	SNP_60968355	6	60968355	0.624191
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3006G277900	6	60879592	60881692	1	6.066066e-09	SNP_60968355	6	60968355	0.470588
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3006G278100	6	60889440	60892236	1	6.066066e-09	SNP_60968355	6	60968355	0.741226
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3006G278300	6	60899241	60902517	1	6.066066e-09	SNP_60968355	6	60968355	0.579194
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3006G278400	6	60906805	60909464	1	6.066066e-09	SNP_60968355	6	60968355	0.717487
CTL	individual_lipids_final	TG(16:0_18:1_20:0)	SORBI_3006G278500	6	60909086	60914793	1	6.066066e-09	SNP_60968355	6	60968355	0.685598
