GeneID	GeneName	Flag	Conditions	Ontologies	Classes	Max_recurrence	Best_GWAS_p	Max_r2	Max_fold	Max_intervals	Specific	N_terms	Chr	Start	Family	Terms
SORBI_3008G152800	Calcineurin B-like protein	""	LIN	CC	PC	1	6.970012e-09	0.761074	1.09	97	yes	1	8	58517448	CALCINEURIN B-LIKE PROTEIN 2 (PTHR23056:SF106)	membrane
SORBI_3008G153300	RING-type domain-containing protein	metabolic enzyme	LIN	CC	PC	1	6.970012e-09	0.761074	1.09	97	yes	1	8	58561446	E3 UBIQUITIN-PROTEIN LIGASE ATL4 (PTHR45768:SF16)	membrane
SORBI_3009G018600	Protein kinase domain-containing protein	metabolic enzyme	LIN	CC;MF	PC	1	7.810878e-09	0.866826	1.09	97	yes	4	9	1697730	OS05G0317900 PROTEIN (PTHR27003:SF474)	ATP binding | membrane | nucleotide binding | protein kinase activity
SORBI_3009G172800	Cytochrome P450	""	LIN	CC	PC	1	7.971762e-09	0.708445	1.09	97	yes	1	9	52790766	""	membrane
SORBI_3004G187800	RING-type E3 ubiquitin transferase	metabolic enzyme	LIN	CC	PC	1	8.185e-09	0.457931	1.09	97	yes	1	4	53979841	RING-TYPE E3 UBIQUITIN TRANSFERASE (PTHR45676:SF171)	membrane
SORBI_3007G112100	Enoyl-ACP reductase	metabolic enzyme	CTL	CC	TG	11	1.799445e-13	0.662813	1.08	11	yes	1	7	42744075	ENOYL-[ACYL-CARRIER-PROTEIN] REDUCTASE [NADH], CHLOROPLASTIC (PTHR43159:SF2)	chloroplast
SORBI_3001G036600	Ubiquitin-like domain-containing protein	repeat-associated domain	LIN	CC;MF	FA;TG	3	2.359303e-13	0.794604	1.08	55	yes	3	1	2718921	F15I1.1 PROTEIN-RELATED (PTHR10666:SF418)	cytoplasm | mRNA binding | nucleus
SORBI_3001G039400	40S ribosomal protein S26	""	LIN	MF	FA	2	2.359303e-13	0.623714	1.08	9	yes	1	1	2938433	40S RIBOSOMAL PROTEIN S26 (PTHR12538:SF0)	mRNA binding
SORBI_3001G258000	Protein kinase domain-containing protein	metabolic enzyme	LIN	CC;MF	PC	6	1.005971e-12	0.939287	1.08	63	yes	3	1	30557874	OS10G0395000 PROTEIN (PTHR45621:SF209)	ATP binding | plasma membrane | protein kinase activity
SORBI_3002G027500	Amino acid transporter transmembrane domain-containing protein	transport	LIN	CC	PC	2	1.862033e-12	0.453546	1.08	39	yes	1	2	2522943	AMINO ACID PERMEASE 6 (PTHR48017:SF140)	plasma membrane
SORBI_3001G257100	Protein BIG GRAIN 1-like	""	LIN	CC	PC	3	5.511164e-12	0.903397	1.08	39	yes	1	1	30174134	PROTEIN BIG GRAIN 1-LIKE (PTHR33541:SF9)	plasma membrane
SORBI_3007G101500	Glucose-1-phosphate adenylyltransferase	metabolic enzyme	CTL	CC	TG	9	1.588241e-11	0.844111	1.08	11	yes	1	7	25707028	GLUCOSE-1-PHOSPHATE ADENYLYLTRANSFERASE LARGE SUBUNIT 1, CHLOROPLASTIC-RELATED (PTHR43523:SF12)	chloroplast
SORBI_3004G047500	Uncharacterized protein	""	LIN	MF	FA	3	1.598385e-11	0.734694	1.08	9	yes	1	4	3860175	SINGLE-STRANDED DNA-BINDING PROTEIN WHY2, MITOCHONDRIAL (PTHR31745:SF1)	mRNA binding
SORBI_3001G473200	Bifunctional inhibitor_plant lipid transfer protein_seed storage helical domain-containing protein	LIPID enzyme/transport	LIN	CC	PC	2	1.946322e-11	1	1.08	39	yes	1	1	74538766	NON-SPECIFIC LIPID TRANSFER PROTEIN GPI-ANCHORED 31 (PTHR33044:SF27)	plasma membrane
SORBI_3002G115200	Gnk2-homologous domain-containing protein	repeat-associated domain	LIN	CC	PC	6	2.595338e-11	0.65168	1.08	39	yes	1	2	14136793	GNK2-HOMOLOGOUS DOMAIN-CONTAINING PROTEIN (PTHR32080:SF54)	plasma membrane
SORBI_3009G082600	non-specific serine_threonine protein kinase	transport	LIN	CC;MF	PC	1	2.946105e-11	1	1.08	63	yes	5	9	12041832	PROLINE-RICH RECEPTOR-LIKE PROTEIN KINASE PERK1-RELATED (PTHR47982:SF35)	ATP binding | nucleotide binding | plasma membrane | protein kinase activity | protein serine/threonine kinase activity
SORBI_3007G038000	Protein kinase domain-containing protein	metabolic enzyme	LIN	CC;MF	PC	1	6.732416e-11	0.770218	1.08	63	yes	5	7	3706154	LEUCINE-RICH REPEAT RECEPTOR-LIKE PROTEIN KINASE TDR (PTHR48052:SF24)	ATP binding | nucleotide binding | plasma membrane | protein kinase activity | protein serine/threonine kinase activity
SORBI_3003G236701	C3H1-type domain-containing protein	repeat-associated domain	LIN	MF	FA	2	7.890026e-11	0.851504	1.08	9	yes	1	3	57542488	ZINC FINGER CCCH DOMAIN-CONTAINING PROTEIN 9 (PTHR12547:SF153)	mRNA binding
SORBI_3006G163401	Protein kinase domain-containing protein	metabolic enzyme	LIN	CC;MF	PC	1	8.146456e-11	1	1.08	63	yes	3	6	52106442	SALT TOLERANCE RECEPTOR-LIKE CYTOPLASMIC KINASE 1 (PTHR27001:SF660)	ATP binding | plasma membrane | protein kinase activity
SORBI_3004G309900	THO complex subunit 5B	""	LIN	CC;MF	FA;PC	2	9.372811e-11	0.676395	1.08	86	yes	2	4	64684015	THO COMPLEX SUBUNIT 5 HOMOLOG (PTHR13375:SF3)	mRNA binding | nucleus
SORBI_3002G307600	C2 domain-containing protein	repeat-associated domain	LIN	CC	PC	1	1.364107e-10	0.827333	1.08	86	yes	2	2	68192316	OS07G0500300 PROTEIN (PTHR45933:SF4)	nucleus | plasma membrane
SORBI_3001G128500	Bifunctional inhibitor_plant lipid transfer protein_seed storage helical domain-containing protein	LIPID enzyme/transport	LIN	CC	PC	2	2.340595e-10	0.986299	1.08	39	yes	1	1	10112591	LIPID TRANSFER PROTEIN (PTHR33044:SF121)	plasma membrane
SORBI_3004G347800	OTU domain-containing protein	repeat-associated domain	LIN	CC	PC	1	4.143566e-10	0.568823	1.08	39	yes	1	4	67704489	OS02G0819500 PROTEIN (PTHR12419:SF90)	plasma membrane
SORBI_3003G375800	Protein kinase domain-containing protein	transport	LIN	CC;MF	PC	3	4.786142e-10	1	1.08	63	yes	4	3	69041682	RECEPTOR PROTEIN-TYROSINE KINASE CEPR2 (PTHR27000:SF97)	ATP binding | nucleotide binding | plasma membrane | protein kinase activity
SORBI_3003G375900	Amino acid transporter transmembrane domain-containing protein	transport	LIN	CC	PC	3	4.786142e-10	1	1.08	39	yes	1	3	69047106	OS01G0878400 PROTEIN (PTHR48017:SF186)	plasma membrane
SORBI_3007G149800	Protein kinase domain-containing protein	metabolic enzyme	LIN	CC;MF	PC	1	5.257958e-10	0.437053	1.08	63	yes	4	7	58133731	OS08G0457400 PROTEIN (PTHR45621:SF218)	ATP binding | plasma membrane | protein kinase activity | protein serine/threonine kinase activity
SORBI_3007G149900	Protein kinase domain-containing protein	metabolic enzyme	LIN	CC;MF	PC	1	5.257958e-10	0.497823	1.08	63	yes	4	7	58154754	OS08G0457400 PROTEIN (PTHR45621:SF218)	ATP binding | plasma membrane | protein kinase activity | protein serine/threonine kinase activity
SORBI_3001G470200	CASP-like protein 2U2	""	LIN	CC	PC	1	5.994338e-10	0.474367	1.08	39	yes	1	1	74312826	CASP-LIKE PROTEIN OS03G0196400 (PTHR11615:SF344)	plasma membrane
SORBI_3008G110200	LIM zinc-binding domain-containing protein	repeat-associated domain	LIN	CC	PC	1	6.256766e-10	0.943082	1.08	39	yes	1	8	51315201	LIM DOMAIN-CONTAINING PROTEIN WLIM1 (PTHR24206:SF92)	plasma membrane
SORBI_3002G155400	non-specific serine_threonine protein kinase	metabolic enzyme	LIN	CC;MF	PC	1	8.437376e-10	0.671982	1.08	63	yes	5	2	47251819	SERINE_THREONINE-PROTEIN KINASE BRI1-LIKE 1 (PTHR48053:SF31)	ATP binding | nucleotide binding | plasma membrane | protein kinase activity | protein serine/threonine kinase activity
SORBI_3004G175500	L-ascorbate peroxidase	metabolic enzyme	CTL	CC	TG	1	1.026088e-09	0.928093	1.08	11	yes	1	4	52774157	L-ASCORBATE PEROXIDASE 8, CHLOROPLASTIC-RELATED (PTHR31356:SF11)	chloroplast
SORBI_3001G038700	CASP-like protein	""	LIN	CC	PC	1	1.277556e-09	0.582681	1.08	39	yes	1	1	2898759	CASP-LIKE PROTEIN 4B3 (PTHR33573:SF60)	plasma membrane
SORBI_3006G033200	SNARE-interacting protein KEULE	""	LIN	CC	PC	1	2.019354e-09	0.534253	1.08	39	yes	1	6	8035812	PROTEIN TRANSPORT SEC1A-RELATED (PTHR11679:SF42)	plasma membrane
SORBI_3004G107800	1,3-beta-glucan synthase	metabolic enzyme	LIN	CC	PC	1	2.643039e-09	0.528517	1.08	39	yes	1	4	10336381	CALLOSE SYNTHASE 8-RELATED (PTHR12741:SF22)	plasma membrane
SORBI_3001G295700	Fungal lipase-like domain-containing protein	LIPID enzyme/transport	CTL	CC	TG	1	3.085931e-09	0.599508	1.08	11	yes	1	1	57443075	PHOSPHOLIPASE A1-IBETA2, CHLOROPLASTIC (PTHR31403:SF2)	chloroplast
SORBI_3008G178901	SHSP domain-containing protein	repeat-associated domain	LIN	CC	PC	1	4.356782e-09	0.76393	1.08	39	yes	1	8	61268280	OS12G0624100 PROTEIN (PTHR43670:SF41)	plasma membrane
SORBI_3010G139600	Protein kinase domain-containing protein	metabolic enzyme	LIN	MF	SQDG	2	3.943959e-11	0.980344	1.07	21	yes	2	10	24374770	PROTEIN KINASE SUPERFAMILY PROTEIN (PTHR48014:SF10)	ATP binding | nucleotide binding
SORBI_3010G165300	Kinesin motor domain-containing protein	repeat-associated domain	LIN	MF	SQDG	1	1.326252e-09	0.838681	1.07	21	yes	2	10	48885084	KINESIN-LIKE PROTEIN KIN-14M (PTHR47972:SF49)	ATP binding | nucleotide binding
SORBI_3008G099900	Pentacotripeptide-repeat region of PRORP domain-containing protein	repeat-associated domain	LIN	MF	PC	2	5.261562e-14	0.867755	1.06	35	yes	1	8	47529370	OS12G0490100 PROTEIN (PTHR24015:SF1868)	RNA binding
SORBI_3008G103900	RRM domain-containing protein	repeat-associated domain	LIN	MF	PC	1	1.502745e-11	1	1.06	35	yes	1	8	49064316	GLYCINE-RICH RNA-BINDING PROTEIN 3, MITOCHONDRIAL (PTHR48027:SF9)	RNA binding
SORBI_3004G045300	Ribosomal protein L19	""	LIN	MF	PC	5	1.598385e-11	0.907213	1.06	35	yes	1	4	3726646	RIBOSOMAL PROTEIN L19 (PTHR10722:SF35)	RNA binding
SORBI_3008G100000	30S ribosomal protein S4, chloroplastic	""	LIN	MF	PC	1	2.099626e-11	0.867755	1.06	35	yes	1	8	47539924	30S RIBOSOMAL PROTEIN S4, CHLOROPLASTIC (PTHR11831:SF43)	RNA binding
SORBI_3008G100400	Pentatricopeptide repeat-containing protein	repeat-associated domain	LIN	MF	PC	1	2.099626e-11	0.885864	1.06	35	yes	1	8	47585592	OS11G0213500 PROTEIN (PTHR24015:SF1973)	RNA binding
SORBI_3002G380500	Arginine_serine-rich splicing factor SC30 transcript I	""	LIN	CC;MF	PC	2	2.84131e-11	1	1.06	86	yes	2	2	73651388	OS07G0623300 PROTEIN (PTHR23147:SF297)	RNA binding | nucleus
SORBI_3003G045200	RecQ mediated genome instability protein 1-like N-terminal helical domain-containing protein	repeat-associated domain	LIN	CC;MF	PC	1	4.014916e-11	0.788721	1.06	86	yes	2	3	4136572	TUDOR DOMAIN-CONTAINING PROTEIN 3 (PTHR13681:SF24)	RNA binding | nucleus
SORBI_3007G183700	HTH La-type RNA-binding domain-containing protein	repeat-associated domain	LIN	CC;MF	PC	2	5.360755e-11	0.754397	1.06	86	yes	2	7	61684513	OS08G0542900 PROTEIN (PTHR22792:SF54)	RNA binding | nucleus
SORBI_3002G253600	K Homology domain-containing protein	repeat-associated domain	LIN	MF	PC	2	9.443581e-11	1	1.06	35	yes	1	2	63968373	HETEROGENEOUS NUCLEAR RIBONUCLEOPROTEIN K (PTHR10288:SF340)	RNA binding
SORBI_3007G091600	RRM domain-containing protein	repeat-associated domain	LIN	CC;MF	PC	1	9.705434e-11	0.82198	1.06	86	yes	2	7	15259603	U1 SMALL NUCLEAR RIBONUCLEOPROTEIN A (PTHR10501:SF49)	RNA binding | nucleus
SORBI_3004G019900	OBG-type G domain-containing protein	repeat-associated domain	LIN	MF	PC	2	1.312638e-10	0.48304	1.06	35	yes	1	4	1577771	""	RNA binding
SORBI_3001G436600	DYW domain-containing protein	repeat-associated domain	LIN	MF	PC	2	1.416257e-10	0.932781	1.06	35	yes	1	1	71478492	DYW DOMAIN-CONTAINING PROTEIN (PTHR47924:SF85)	RNA binding
SORBI_3001G128200	RRM domain-containing protein	repeat-associated domain	LIN	MF	PC	2	2.340595e-10	0.986299	1.06	35	yes	1	1	10093042	OS05G0223500 PROTEIN (PTHR48025:SF13)	RNA binding
SORBI_3003G231900	Uncharacterized protein	""	LIN	MF	PC	1	3.10866e-10	0.611111	1.06	35	yes	1	3	57125691	OS01G0635400 PROTEIN (PTHR10971:SF16)	RNA binding
SORBI_3009G083400	RRM domain-containing protein	repeat-associated domain	LIN	CC;MF	PC;TG	2	3.432043e-10	0.923933	1.06	86	yes	2	9	12669757	NUCLEOLIN-LIKE ISOFORM X1 (PTHR21245:SF17)	RNA binding | nucleus
SORBI_3007G014800	RRM domain-containing protein	repeat-associated domain	LIN	CC;MF	PC	1	3.522879e-10	0.493944	1.06	86	yes	2	7	1290951	RRM DOMAIN-CONTAINING PROTEIN (PTHR17204:SF25)	RNA binding | nucleus
SORBI_3004G349700	Fibrillarin	""	LIN	MF	PC	1	4.143566e-10	0.413989	1.06	35	yes	1	4	67852930	RRNA 2'-O-METHYLTRANSFERASE FIBRILLARIN 1-RELATED (PTHR10335:SF0)	RNA binding
SORBI_3003G375000	RRM domain-containing protein	repeat-associated domain	LIN	MF	PC	3	4.786142e-10	0.567509	1.06	35	yes	1	3	68988981	OS01G0876800 PROTEIN (PTHR11176:SF16)	RNA binding
SORBI_3002G251800	Pentatricopeptide repeat-containing protein	repeat-associated domain	LIN	MF	PC	1	4.848594e-10	0.493508	1.06	35	yes	1	2	63841961	OS01G0390600 PROTEIN (PTHR47928:SF50)	RNA binding
SORBI_3008G110000	DRBM domain-containing protein	repeat-associated domain	LIN	MF	PC	1	6.256766e-10	0.963014	1.06	35	yes	1	8	51149229	DOUBLE-STRANDED RNA-BINDING PROTEIN 1 (PTHR46031:SF36)	RNA binding
SORBI_3009G238100	PORR domain-containing protein	repeat-associated domain	LIN	MF	PC	1	6.965395e-10	0.621378	1.06	35	yes	1	9	57616677	PROTEIN WHAT'S THIS FACTOR 1 HOMOLOG, CHLOROPLASTIC (PTHR31476:SF4)	RNA binding
SORBI_3001G312700	DYW domain-containing protein	repeat-associated domain	LIN	MF	PC	1	7.035213e-10	0.459118	1.06	35	yes	1	1	59976130	OS10G0540100 PROTEIN (PTHR24015:SF908)	RNA binding
SORBI_3009G042500	Pentacotripeptide-repeat region of PRORP domain-containing protein	repeat-associated domain	LIN	MF	PC	2	9.73728e-10	0.732105	1.06	35	yes	1	9	4048265	PENTATRICOPEPTIDE REPEAT FAMILY PROTEIN-RELATED (PTHR24015:SF563)	RNA binding
SORBI_3007G216401	Pentacotripeptide-repeat region of PRORP domain-containing protein	repeat-associated domain	LIN	MF	PC	1	1.154301e-09	0.437208	1.06	35	yes	1	7	64476749	OS08G0500600 PROTEIN (PTHR47928:SF175)	RNA binding
SORBI_3006G118300	Pentacotripeptide-repeat region of PRORP domain-containing protein	repeat-associated domain	LIN	MF	PC	1	1.263753e-09	1	1.06	35	yes	1	6	48560698	OS04G0475500 PROTEIN (PTHR47594:SF4)	RNA binding
SORBI_3009G092900	tRNA (guanine(26)-N(2))-dimethyltransferase	metabolic enzyme	LIN	CC;MF	PC	1	1.845584e-09	0.960651	1.06	86	yes	2	9	22359515	TRNA (GUANINE(26)-N(2))-DIMETHYLTRANSFERASE (PTHR10631:SF9)	RNA binding | nucleus
SORBI_3001G527800	Dicer-like protein 1	""	LIN	CC;MF	PC	1	2.05283e-09	0.630297	1.06	86	yes	3	1	79178713	ENDORIBONUCLEASE DICER (PTHR14950:SF37)	ATP binding | RNA binding | nucleus
SORBI_3003G388300	Ribonuclease T(2)	""	LIN	MF	PC	1	2.119185e-09	0.414567	1.06	35	yes	1	3	69964456	OS01G0897300 PROTEIN (PTHR11240:SF66)	RNA binding
SORBI_3001G249200	K Homology domain-containing protein	repeat-associated domain	LIN	MF	PC	2	2.292256e-09	0.776347	1.06	35	yes	1	1	26854417	OS10G0414700 PROTEIN (PTHR10288:SF264)	RNA binding
SORBI_3006G231700	Sm domain-containing protein	repeat-associated domain	LIN	CC;MF	PC	1	2.95235e-09	0.476854	1.06	86	yes	2	6	57457672	U6 SNRNA-ASSOCIATED SM-LIKE PROTEIN LSM7 (PTHR10553:SF5)	RNA binding | nucleus
SORBI_3001G001200	Pentacotripeptide-repeat region of PRORP domain-containing protein	repeat-associated domain	LIN	MF	PC	1	4.327952e-09	0.788458	1.06	35	yes	1	1	109968	OS03G0861900 PROTEIN (PTHR24015:SF1726)	RNA binding
SORBI_3008G179000	Pentatricopeptide repeat-containing protein	repeat-associated domain	LIN	MF	PC	1	4.356782e-09	1	1.06	35	yes	1	8	61273138	OS08G0375800 PROTEIN (PTHR24015:SF1752)	RNA binding
SORBI_3005G018050	C3H1-type domain-containing protein	repeat-associated domain	LIN	MF	PC	1	8.120818e-09	0.962581	1.06	35	yes	1	5	1605716	C3H1-TYPE DOMAIN-CONTAINING PROTEIN (PTHR24009:SF17)	RNA binding
SORBI_3001G168400	Protein kinase domain-containing protein	metabolic enzyme	LIN	MF	PC	2	1.071587e-13	0.698741	1.05	63	yes	4	1	14017804	SERINE_THREONINE-PROTEIN KINASE SRK2E (PTHR24343:SF509)	ATP binding | nucleotide binding | protein kinase activity | protein serine/threonine kinase activity
SORBI_3008G099300	Protein kinase domain-containing protein	metabolic enzyme	LIN	MF	PC	1	5.047779e-12	0.933832	1.05	63	yes	3	8	47212477	OS11G0274700 PROTEIN (PTHR47975:SF31)	ATP binding | nucleotide binding | protein kinase activity
SORBI_3008G099600	Protein kinase domain-containing protein	metabolic enzyme	LIN	MF	PC	1	2.099626e-11	0.851199	1.05	63	yes	3	8	47355578	OS11G0274700 PROTEIN (PTHR47975:SF31)	ATP binding | nucleotide binding | protein kinase activity
SORBI_3009G129700	Protein kinase domain-containing protein	metabolic enzyme	LIN	MF	PC	1	4.428467e-11	0.697427	1.05	63	yes	3	9	48311915	PROTEIN KINASE SUPERFAMILY PROTEIN (PTHR47985:SF1)	ATP binding | nucleotide binding | protein kinase activity
SORBI_3003G106000	Protein kinase domain-containing protein	metabolic enzyme	LIN	MF	PC	2	6.188695e-11	0.969866	1.05	63	yes	2	3	9610191	OS01G0104000 PROTEIN (PTHR27001:SF85)	ATP binding | protein kinase activity
SORBI_3009G087200	Protein kinase domain-containing protein	metabolic enzyme	LIN	MF	PC	1	8.911286e-11	0.864684	1.05	63	yes	3	9	14826268	SERINE_THREONINE-PROTEIN KINASE AGC1-5 (PTHR45637:SF9)	ATP binding | protein kinase activity | protein serine/threonine kinase activity
SORBI_3002G307300	Protein kinase domain-containing protein	metabolic enzyme	LIN	MF	PC	1	1.364107e-10	0.728218	1.05	63	yes	2	2	68178417	PROTEIN KINASE DOMAIN-CONTAINING PROTEIN (PTHR24056:SF412)	ATP binding | protein kinase activity
SORBI_3001G435201	Protein kinase domain-containing protein	metabolic enzyme	LIN	MF	PC	3	1.416257e-10	1	1.05	63	yes	2	1	71369663	OS03G0251700 PROTEIN (PTHR46821:SF2)	ATP binding | protein kinase activity
SORBI_3004G066900	Protein kinase domain-containing protein	metabolic enzyme	LIN	MF	FA;PC	2	1.780292e-10	0.8313	1.05	63	yes	3	4	5447114	PROTEIN KINASE SUPERFAMILY PROTEIN (PTHR27001:SF62)	ATP binding | nucleotide binding | protein kinase activity
SORBI_3004G104900	non-specific serine_threonine protein kinase	metabolic enzyme	LIN	MF	PC	1	1.000563e-09	0.579741	1.05	63	yes	4	4	9881710	NON-SPECIFIC SERINE_THREONINE PROTEIN KINASE (PTHR24057:SF75)	ATP binding | nucleotide binding | protein kinase activity | protein serine/threonine kinase activity
SORBI_3009G011700	Protein kinase domain-containing protein	metabolic enzyme	LIN	MF	PC	1	1.514629e-09	0.952763	1.05	63	yes	4	9	1043976	RECEPTOR-LIKE CYTOPLASMIC KINASE 176 (PTHR45621:SF237)	ATP binding | nucleotide binding | protein kinase activity | protein serine/threonine kinase activity
SORBI_3009G200800	Protein kinase domain-containing protein	metabolic enzyme	LIN	MF	PC	1	5.705018e-09	1	1.05	63	yes	2	9	55060615	OS05G0519200 PROTEIN (PTHR44329:SF295)	ATP binding | protein kinase activity
SORBI_3009G018450	Protein kinase domain-containing protein	metabolic enzyme	LIN	MF	PC	1	7.687342e-09	0.917305	1.05	63	yes	2	9	1691678	CBL-INTERACTING PROTEIN KINASE 26 (PTHR47975:SF67)	ATP binding | protein kinase activity
SORBI_3001G257800	Uncharacterized protein	""	LIN	MF	PC;SQDG	4	1.005971e-12	0.94628	1.04	63	yes	1	1	30474125	OS10G0395150 PROTEIN (PTHR13140:SF755)	ATP binding
SORBI_3010G143500	Pyruvate phosphate dikinase AMP_ATP-binding domain-containing protein	metabolic enzyme	LIN	MF	SQDG	2	2.276651e-10	0.971918	1.04	21	yes	1	10	38070890	ALPHA-GLUCAN WATER DIKINASE 1, CHLOROPLASTIC (PTHR46999:SF1)	ATP binding
SORBI_3010G133400	Damage-control phosphatase ARMT1-like metal-binding domain-containing protein	metabolic enzyme	LIN	CC;MF	SQDG	1	1.214392e-09	0.889637	1.04	23	yes	2	10	19418331	4'-PHOSPHOPANTETHEINE PHOSPHATASE (PTHR12280:SF35)	ATP binding | nucleus
SORBI_3006G183600	DUF4005 domain-containing protein	repeat-associated domain	LIN	CC	FA	5	3.384554e-18	1	1.03	30	yes	1	6	53863304	PROTEIN IQ-DOMAIN 22 (PTHR32295:SF11)	cytoplasm
SORBI_3006G194150	dihydroorotase	metabolic enzyme	LIN	CC	FA	2	2.240513e-17	1	1.03	30	yes	1	6	54733919	DIHYDROOROTASE (PTHR43137:SF1)	cytoplasm
SORBI_3004G004400	L-lactate dehydrogenase	""	LIN	CC	FA	2	4.010049e-16	0.441228	1.03	30	yes	1	4	386808	L-LACTATE DEHYDROGENASE (PTHR43128:SF16)	cytoplasm
SORBI_3001G026000	Galactokinase	metabolic enzyme	LIN	CC;MF	FA	2	2.282694e-15	1	1.03	30	yes	2	1	2018430	GALACTOKINASE-RELATED (PTHR10457:SF7)	ATP binding | cytoplasm
SORBI_3004G066800	Proteasome subunit beta	""	LIN	CC	FA	3	2.815565e-15	0.921108	1.03	30	yes	1	4	5438194	PROTEASOME SUBUNIT BETA (PTHR11599:SF220)	cytoplasm
SORBI_3001G100400	Ribosomal protein L7_L12 C-terminal domain-containing protein	repeat-associated domain	LIN	CC	FA	4	7.419754e-14	0.925281	1.03	30	yes	1	1	7663795	LARGE RIBOSOMAL SUBUNIT PROTEIN BL12M (PTHR45987:SF4)	cytoplasm
SORBI_3001G104300	16S rRNA (uracil(1498)-N(3))-methyltransferase	metabolic enzyme	LIN	CC	FA;TG	6	7.419754e-14	0.888198	1.03	33	yes	1	1	7994108	16S RRNA (URACIL(1498)-N(3))-METHYLTRANSFERASE (PTHR30027:SF3)	cytoplasm
SORBI_3001G034900	ADF-H domain-containing protein	repeat-associated domain	LIN	CC	FA;TG	3	2.359303e-13	0.513596	1.03	33	yes	1	1	2635349	ACTIN-DEPOLYMERIZING FACTOR 3 (PTHR11913:SF76)	cytoplasm
SORBI_3001G036300	Peptidase M1 leukotriene A4 hydrolase_aminopeptidase C-terminal domain-containing protein	metabolic enzyme	LIN	CC	FA;TG	3	2.359303e-13	0.820254	1.03	33	yes	1	1	2707859	LEUKOTRIENE A-4 HYDROLASE (PTHR45726:SF3)	cytoplasm
SORBI_3001G037100	Spatacsin C-terminal domain-containing protein	repeat-associated domain	LIN	CC	FA;TG	3	2.359303e-13	0.79973	1.03	33	yes	1	1	2753597	SPATACSIN (PTHR13650:SF0)	cytoplasm
SORBI_3004G341900	Phospholipid--sterol O-acyltransferase	LIPID enzyme/transport	LIN	CC	FA	2	7.555142e-13	0.788978	1.03	30	yes	1	4	67310692	PHOSPHOLIPID--STEROL O-ACYLTRANSFERASE (PTHR11440:SF7)	cytoplasm
SORBI_3007G179900	Probable 6-phosphogluconolactonase	metabolic enzyme	LIN	CC	FA	4	3.373222e-11	0.58132	1.03	30	yes	1	7	61339285	6-PHOSPHOGLUCONOLACTONASE 3, CHLOROPLASTIC-RELATED (PTHR11054:SF3)	cytoplasm
SORBI_3001G492900	IQ domain-containing protein IQM2-like	repeat-associated domain	LIN	CC	FA	2	5.68036e-11	0.684074	1.03	38	yes	2	1	76211652	FAMILY PROTEIN, PUTATIVE, EXPRESSED-RELATED (PTHR31250:SF5)	cytoplasm | nucleus
SORBI_3004G011000	RNA-binding protein NOB1	""	LIN	CC	FA	3	1.131737e-10	0.525776	1.03	30	yes	1	4	919626	RNA-BINDING PROTEIN NOB1 (PTHR12814:SF2)	cytoplasm
SORBI_3004G019700	RNA uridylyltransferase	metabolic enzyme	LIN	CC	FA	2	1.312638e-10	0.63197	1.03	30	yes	1	4	1567080	RNA URIDYLYLTRANSFERASE (PTHR12271:SF53)	cytoplasm
SORBI_3004G020000	Eukaryotic translation initiation factor 3 subunit J	""	LIN	CC	FA	2	1.312638e-10	0.599884	1.03	30	yes	1	4	1580161	EUKARYOTIC TRANSLATION INITIATION FACTOR 3 SUBUNIT J (PTHR21681:SF0)	cytoplasm
SORBI_3007G159500	Impact N-terminal domain-containing protein	repeat-associated domain	LIN	CC	FA	2	1.945536e-10	0.466616	1.03	30	yes	1	7	59403200	IMPACT FAMILY MEMBER YIGZ (PTHR16301:SF20)	cytoplasm
SORBI_3001G105700	Hflx-type G domain-containing protein	repeat-associated domain	LIN	CC	FA;TG	3	2.457121e-10	0.899091	1.03	33	yes	1	1	8082652	GTPASE HFLX (PTHR10229:SF8)	cytoplasm
