condition	layer	GeneID	GeneName	Family_Sufamily	ProteinClass	GO_MF	GO_BP	Chromosome	Gene_Start	Gene_End	Best_P_Value	N_sig_SNPs	Max_r2	N_Phenotypes	Phenotypes	GO_CC
LIN	sumratio	SORBI_3004G028100	Uncharacterized protein	OS09G0108400 PROTEIN (PTHR37761:SF2)	""	""	""	4	2258150	2261738	1.732264e-14	3	0.73995	1	FA	""
LIN	sumratio	SORBI_3004G028400	DM2 domain-containing protein	OS02G0130000 PROTEIN (PTHR13844:SF67)	chromatin/chromatin-binding, or -regulatory protein(PC00077)	""	""	4	2267899	2269984	1.732264e-14	3	0.804677	1	FA	nucleus(GO:0005634)
LIN	sumratio	SORBI_3004G028500	glutaminase	PYRIDOXAL 5'-PHOSPHATE SYNTHASE SUBUNIT SNO1-RELATED (PTHR31559:SF0)	lyase(PC00144)	glutaminase activity(GO:0004359);hydrolase activity(GO:0016787);lyase activity(GO:0016829)	pyridoxine metabolic process(GO:0008614);vitamin B6 biosynthetic process(GO:0042819);pyridoxal phosphate biosynthetic process(GO:0042823)	4	2271073	2274190	1.732264e-14	3	0.648051	1	FA	cytosol(GO:0005829);glutaminase complex(GO:1903600)
LIN	sumratio	SORBI_3004G028600	Protein kinase domain-containing protein	PROTEIN KINASE DOMAIN-CONTAINING PROTEIN (PTHR48055:SF54)	transmembrane signal receptor(PC00197)	nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740)	""	4	2276730	2279670	1.732264e-14	3	0.893991	1	FA	membrane(GO:0016020)
LIN	sumratio	SORBI_3004G028700	Polygalacturonase	PECTIN LYASE-LIKE SUPERFAMILY PROTEIN (PTHR31375:SF29)	""	hydrolase activity, hydrolyzing O-glycosyl compounds(GO:0004553);polygalacturonase activity(GO:0004650);hydrolase activity(GO:0016787);hydrolase activity, acting on glycosyl bonds(GO:0016798)	carbohydrate metabolic process(GO:0005975);cell wall organization(GO:0071555)	4	2279703	2284345	1.732264e-14	3	1	1	FA	""
LIN	sumratio	SORBI_3004G028800	RING-type domain-containing protein	S-RIBONUCLEASE BINDING PROTEIN SBP1-RELATED (PTHR42647:SF9)	""	ubiquitin-protein transferase activity(GO:0004842);zinc ion binding(GO:0008270);metal ion binding(GO:0046872)	""	4	2285658	2289379	1.732264e-14	3	0.637035	1	FA	""
LIN	sumratio	SORBI_3004G029400	Glycoside hydrolase family 3 N-terminal domain-containing protein	GLYCOSIDE HYDROLASE FAMILY 3 N-TERMINAL DOMAIN-CONTAINING PROTEIN (PTHR30620:SF93)	glucosidase(PC00108)	hydrolase activity, hydrolyzing O-glycosyl compounds(GO:0004553);beta-glucosidase activity(GO:0008422);hydrolase activity(GO:0016787);hydrolase activity, acting on glycosyl bonds(GO:0016798)	carbohydrate metabolic process(GO:0005975);glucan catabolic process(GO:0009251)	4	2341762	2355701	1.732264e-14	3	0.632628	1	FA	""
LIN	sumratio	SORBI_3004G029900	Metal transporter	METAL TRANSPORTER NRAT1 (PTHR11706:SF48)	secondary carrier transporter(PC00258)	aluminum ion transmembrane transporter activity(GO:0015083);metal ion transmembrane transporter activity(GO:0046873)	manganese ion transport(GO:0006828);intracellular iron ion homeostasis(GO:0006879);response to aluminum ion(GO:0010044);aluminum cation transport(GO:0015690);metal ion transport(GO:0030001);intracellular manganese ion homeostasis(GO:0030026);iron ion transmembrane transport(GO:0034755);aluminum ion transmembrane transport(GO:1902602)	4	2394975	2398600	1.732264e-14	3	1	1	FA	plasma membrane(GO:0005886);membrane(GO:0016020)
LIN	sumratio	SORBI_3007G210801	JmjC domain-containing protein	OS08G0508500 PROTEIN (PTHR12461:SF96)	protein modifying enzyme(PC00260)	oxidoreductase activity(GO:0016491);2-oxoglutarate-dependent dioxygenase activity(GO:0016706);metal ion binding(GO:0046872);dioxygenase activity(GO:0051213)	""	7	63967943	63972832	6.043383e-14	1	1	1	FA	nucleus(GO:0005634)
LIN	sumratio	SORBI_3007G212300	RRM domain-containing protein	RNA BINDING (RRM_RBD_RNP MOTIFS) FAMILY PROTEIN (PTHR14738:SF32)	""	nucleic acid binding(GO:0003676);RNA binding(GO:0003723);poly(A) binding(GO:0008143)	regulation of mRNA stability(GO:0043488)	7	64106677	64115261	6.043383e-14	1	0.459499	1	FA	nucleus(GO:0005634);cytoplasm(GO:0005737)
LIN	sumratio	SORBI_3006G218200	PIR2-like helical domain-containing protein	PIR2-LIKE HELICAL DOMAIN-CONTAINING PROTEIN (PTHR33120:SF44)	""	""	""	6	56548232	56551684	7.046525e-14	1	0.444964	1	FA	""
LIN	sumratio	SORBI_3006G219200	Ubiquitin-like domain-containing protein	OS04G0619900 PROTEIN (PTHR12329:SF17)	chaperone(PC00072)	adenyl-nucleotide exchange factor activity(GO:0000774);protein-folding chaperone binding(GO:0051087)	protein stabilization(GO:0050821)	6	56632684	56637583	7.046525e-14	4	0.726859	1	FA	cytoplasm(GO:0005737)
LIN	sumratio	SORBI_3006G219300	Uncharacterized protein	MULTIDRUG RESISTANCE-ASSOCIATED PROTEIN LETHAL(2)03659 (PTHR24223:SF456)	ATP-binding cassette (ABC) transporter(PC00003)	nucleotide binding(GO:0000166);ATP binding(GO:0005524);ABC-type xenobiotic transporter activity(GO:0008559);ATP hydrolysis activity(GO:0016887);ATPase-coupled transmembrane transporter activity(GO:0042626);ABC-type transporter activity(GO:0140359);(+)-abscisic acid D-glucopyranosyl ester transmembrane transporter activity(GO:1902417)	xenobiotic transport(GO:0042908);transmembrane transport(GO:0055085);(+)-abscisic acid D-glucopyranosyl ester transmembrane transport(GO:1902418)	6	56642614	56655858	7.046525e-14	4	1	1	FA	vacuolar membrane(GO:0005774);membrane(GO:0016020)
LIN	sumratio	SORBI_3006G219900	DUF6598 domain-containing protein	OS08G0141000 PROTEIN (PTHR33065:SF177)	""	""	""	6	56710912	56714129	7.046525e-14	4	1	1	FA	""
LIN	sumratio	SORBI_3010G214100	D-3-phosphoglycerate dehydrogenase	D-3-PHOSPHOGLYCERATE DEHYDROGENASE 2, CHLOROPLASTIC (PTHR42938:SF46)	dehydrogenase(PC00092)	phosphoglycerate dehydrogenase activity(GO:0004617);oxidoreductase activity(GO:0016491);oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor(GO:0016616);NAD binding(GO:0051287)	L-serine biosynthetic process(GO:0006564);amino acid biosynthetic process(GO:0008652)	10	55704057	55708160	7.344024e-14	2	0.587879	1	FA	chloroplast(GO:0009507);plastid(GO:0009536);chloroplast stroma(GO:0009570)
LIN	sumratio	SORBI_3001G098500	CBS domain-containing protein	CBS DOMAIN-CONTAINING PROTEIN (PTHR43080:SF2)	""	""	""	1	7558468	7564084	7.419754e-14	24	0.568179	1	FA	""
LIN	sumratio	SORBI_3001G099100	Endoglucanase	ENDOGLUCANASE 10 (PTHR22298:SF171)	""	hydrolase activity, hydrolyzing O-glycosyl compounds(GO:0004553);cellulase activity(GO:0008810);hydrolase activity(GO:0016787);hydrolase activity, acting on glycosyl bonds(GO:0016798)	polysaccharide catabolic process(GO:0000272);carbohydrate metabolic process(GO:0005975);cellulose catabolic process(GO:0030245)	1	7586240	7589894	7.419754e-14	24	0.824056	1	FA	""
LIN	sumratio	SORBI_3001G099400	Uncharacterized protein	OS04G0660900 PROTEIN (PTHR11654:SF156)	transporter(PC00227)	transmembrane transporter activity(GO:0022857)	transmembrane transport(GO:0055085)	1	7605662	7608670	7.419754e-14	24	0.668946	1	FA	plasma membrane(GO:0005886);membrane(GO:0016020)
LIN	sumratio	SORBI_3001G099500						1	7615986	7618270	7.419754e-14	24	0.45408	1	FA	
LIN	sumratio	SORBI_3001G099600						1	7619705	7621923	7.419754e-14	24	0.550292	1	FA	
LIN	sumratio	SORBI_3001G099800						1	7634252	7637528	7.419754e-14	24	0.828838	1	FA	
LIN	sumratio	SORBI_3001G100000						1	7649330	7655068	7.419754e-14	24	0.785835	1	FA	
LIN	sumratio	SORBI_3001G100200						1	7659849	7664017	7.419754e-14	24	0.84466	1	FA	
LIN	sumratio	SORBI_3001G100300						1	7664369	7665337	7.419754e-14	24	0.844198	1	FA	
LIN	sumratio	SORBI_3001G100400						1	7663795	7667164	7.419754e-14	24	0.915561	1	FA	
LIN	sumratio	SORBI_3001G100501	Uncharacterized protein	EXPRESSED PROTEIN (PTHR33983:SF9)	""	""	""	1	7668026	7669562	7.419754e-14	24	0.852268	1	FA	""
LIN	sumratio	SORBI_3001G100600	Uncharacterized protein	SUBFAMILY NOT NAMED (PTHR33983:SF20)	""	""	""	1	7670177	7672170	7.419754e-14	24	0.852268	1	FA	""
LIN	sumratio	SORBI_3001G100650	Uncharacterized protein	OS03G0733900 PROTEIN (PTHR33832:SF13)	protease inhibitor(PC00191)	""	""	1	7672535	7673352	7.419754e-14	24	0.707303	1	FA	""
LIN	sumratio	SORBI_3001G100800	Folate transporter 1	MITOCHONDRIAL FOLATE TRANSPORTER_CARRIER (PTHR45683:SF3)	transporter(PC00227)	nucleotide transmembrane transporter activity(GO:0015215);FAD transmembrane transporter activity(GO:0015230)	nucleotide transport(GO:0006862);FAD transmembrane transport(GO:0035350);transmembrane transport(GO:0055085);nucleotide transmembrane transport(GO:1901679)	1	7678812	7683322	7.419754e-14	24	0.980729	1	FA	membrane(GO:0016020)
LIN	sumratio	SORBI_3001G100900	Uncharacterized protein	PROTEASE DO-LIKE 14 (PTHR18868:SF51)	""	""	""	1	7684582	7694636	7.419754e-14	24	0.97127	1	FA	""
LIN	sumratio	SORBI_3001G101000	Uncharacterized protein	PROTEASE DO-LIKE 14 (PTHR18868:SF51)	""	""	""	1	7713783	7721813	7.419754e-14	24	0.852268	1	FA	""
LIN	sumratio	SORBI_3001G101100	Folate transporter 1, chloroplastic	MITOCHONDRIAL FOLATE TRANSPORTER_CARRIER (PTHR45683:SF3)	transporter(PC00227)	nucleotide transmembrane transporter activity(GO:0015215)	nucleotide transport(GO:0006862);transmembrane transport(GO:0055085);nucleotide transmembrane transport(GO:1901679)	1	7725812	7731037	7.419754e-14	24	0.852268	1	FA	membrane(GO:0016020)
LIN	sumratio	SORBI_3001G101200	Uncharacterized protein	EXPRESSED PROTEIN (PTHR33832:SF9)	protease inhibitor(PC00191)	""	""	1	7733394	7734128	7.419754e-14	24	0.805244	1	FA	""
LIN	sumratio	SORBI_3001G101300	Bowman-Birk serine protease inhibitors family domain-containing protein	OS03G0733900 PROTEIN (PTHR33832:SF13)	protease inhibitor(PC00191)	""	""	1	7736496	7736851	7.419754e-14	24	0.870754	1	FA	""
LIN	sumratio	SORBI_3001G030500	Uncharacterized protein	DIMBOA UDP-GLUCOSYLTRANSFERASE BX8 (PTHR11926:SF1400)	transferase(PC00220)	UDP-glycosyltransferase activity(GO:0008194);transferase activity(GO:0016740);UDP-glucosyltransferase activity(GO:0035251);quercetin 3-O-glucosyltransferase activity(GO:0080043);quercetin 7-O-glucosyltransferase activity(GO:0080044)	""	1	2360333	2362090	9.303456e-14	26	0.811144	1	FA	cytoplasm(GO:0005737)
LIN	sumratio	SORBI_3001G030600	Glycosyltransferase	DIMBOA UDP-GLUCOSYLTRANSFERASE BX8 (PTHR11926:SF1400)	transferase(PC00220)	UDP-glycosyltransferase activity(GO:0008194);transferase activity(GO:0016740);UDP-glucosyltransferase activity(GO:0035251);quercetin 3-O-glucosyltransferase activity(GO:0080043);quercetin 7-O-glucosyltransferase activity(GO:0080044)	""	1	2365663	2367422	9.303456e-14	24	0.776034	1	FA	cytoplasm(GO:0005737)
LIN	sumratio	SORBI_3001G030800	NAC domain-containing protein	NAC DOMAIN TRANSCRIPTION FACTOR SUPERFAMILY PROTEIN-RELATED (PTHR31989:SF99)	""	DNA binding(GO:0003677)	regulation of DNA-templated transcription(GO:0006355)	1	2373855	2375216	9.303456e-14	24	0.824005	1	FA	nucleus(GO:0005634)
LIN	sumratio	SORBI_3001G031500	Uncharacterized protein	""	""	""	""	1	2398335	2399141	9.303456e-14	24	0.792598	1	FA	""
LIN	sumratio	SORBI_3001G031600	Uncharacterized protein	CALMODULIN-BINDING PROTEIN 60 A (PTHR31713:SF14)	""	DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700);calmodulin binding(GO:0005516);sequence-specific DNA binding(GO:0043565)	regulation of DNA-templated transcription(GO:0006355);regulation of salicylic acid biosynthetic process(GO:0080142)	1	2400643	2404529	9.303456e-14	24	0.783772	1	FA	nucleus(GO:0005634)
LIN	sumratio	SORBI_3001G031700	Nucleobase-ascorbate transporter 6	OS03G0823800 PROTEIN (PTHR11119:SF84)	transporter(PC00227)	transmembrane transporter activity(GO:0022857)	transmembrane transport(GO:0055085)	1	2408109	2411763	9.303456e-14	21	0.527009	1	FA	membrane(GO:0016020)
LIN	sumratio	SORBI_3001G031800	Large ribosomal subunit protein uL30m	LARGE RIBOSOMAL SUBUNIT PROTEIN UL30M (PTHR15892:SF2)	ribosomal protein(PC00202)	structural constituent of ribosome(GO:0003735)	translation(GO:0006412)	1	2416082	2419724	9.303456e-14	20	0.527009	1	FA	mitochondrion(GO:0005739);ribosome(GO:0005840);large ribosomal subunit(GO:0015934);ribonucleoprotein complex(GO:1990904)
LIN	sumratio	SORBI_3001G031900	Ras-related protein Rab11C	RAS-RELATED PROTEIN RAB11A (PTHR47978:SF28)	small GTPase(PC00208)	nucleotide binding(GO:0000166);GTPase activity(GO:0003924);GTP binding(GO:0005525)	""	1	2416592	2424714	9.303456e-14	20	0.527009	1	FA	endosome(GO:0005768);Golgi apparatus(GO:0005794);endomembrane system(GO:0012505)
LIN	sumratio	SORBI_3001G032100	Bowman-Birk serine protease inhibitors family domain-containing protein	BOWMAN-BIRK SERINE PROTEASE INHIBITOR FAMILY PROTEIN, EXPRESSED (PTHR33479:SF6)	""	serine-type endopeptidase inhibitor activity(GO:0004867);peptidase inhibitor activity(GO:0030414)	""	1	2443609	2445280	9.303456e-14	20	0.708798	1	FA	extracellular region(GO:0005576)
LIN	sumratio	SORBI_3001G032200	Major facilitator superfamily (MFS) profile domain-containing protein	D-XYLOSE-PROTON SYMPORTER-LIKE 3, CHLOROPLASTIC (PTHR48023:SF6)	primary active transporter(PC00068)	transmembrane transporter activity(GO:0022857);D-glucose transmembrane transporter activity(GO:0055056)	transmembrane transport(GO:0055085);D-glucose transmembrane transport(GO:1904659)	1	2447498	2453413	9.303456e-14	20	0.655167	1	FA	cytoplasm(GO:0005737);membrane(GO:0016020)
LIN	sumratio	SORBI_3001G104600	Thioredoxin domain-containing protein	OS03G0729300 PROTEIN (PTHR28630:SF26)	""	""	""	1	8022153	8023839	1.382095e-13	10	0.446244	1	FA	""
LIN	sumratio	SORBI_3001G032300	Protein kinase domain-containing protein	L-TYPE LECTIN-DOMAIN CONTAINING RECEPTOR KINASE I.5-RELATED (PTHR27007:SF393)	""	nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);transmembrane receptor protein serine/threonine kinase activity(GO:0004675);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740);carbohydrate binding(GO:0030246)	defense response to oomycetes(GO:0002229);cell surface receptor protein serine/threonine kinase signaling pathway(GO:0007178);defense response to bacterium(GO:0042742)	1	2457833	2460832	2.487071e-13	12	0.628731	1	FA	plasma membrane(GO:0005886)
LIN	sumratio	SORBI_3001G032400	Protein kinase domain-containing protein	LECTIN-LIKE RECEPTOR KINASE 7 (PTHR27007:SF400)	""	nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);transmembrane receptor protein serine/threonine kinase activity(GO:0004675);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740);carbohydrate binding(GO:0030246)	defense response to oomycetes(GO:0002229);cell surface receptor protein serine/threonine kinase signaling pathway(GO:0007178);defense response to bacterium(GO:0042742)	1	2465532	2468560	2.487071e-13	12	0.649586	1	FA	plasma membrane(GO:0005886);membrane(GO:0016020)
LIN	sumratio	SORBI_3001G032700	J domain-containing protein	CHAPERONE DNAJ-DOMAIN SUPERFAMILY PROTEIN (PTHR43096:SF61)	chaperone(PC00072)	unfolded protein binding(GO:0051082)	protein refolding(GO:0042026)	1	2477362	2481048	2.487071e-13	8	0.629932	1	FA	cytoplasm(GO:0005737);endoplasmic reticulum(GO:0005783);chloroplast(GO:0009507)
LIN	sumratio	SORBI_3001G032800	TOG domain-containing protein	HSP70-BINDING PROTEIN 1 (PTHR19316:SF18)	""	adenyl-nucleotide exchange factor activity(GO:0000774)	""	1	2481787	2485139	2.487071e-13	11	0.798344	1	FA	endoplasmic reticulum(GO:0005783)
LIN	sumratio	SORBI_3001G026600	Uncharacterized protein	""	""	""	""	1	2072933	2074370	3.559528e-13	7	0.718406	1	FA	""
LIN	sumratio	SORBI_3003G355200						3	67387221	67390118	5.155536e-13	1	0.415064	1	FA	
LIN	sumratio	SORBI_3003G356300						3	67466193	67477208	5.155536e-13	1	0.416346	1	FA	
LIN	sumratio	SORBI_3003G356400	Uncharacterized protein	OS01G0848900 PROTEIN (PTHR33738:SF4)	""	""	""	3	67488026	67491345	5.155536e-13	1	0.408396	1	FA	""
LIN	sumratio	SORBI_3003G356500	Bifunctional inhibitor_plant lipid transfer protein_seed storage helical domain-containing protein	OS01G0849000 PROTEIN (PTHR33122:SF76)	""	fatty acid binding(GO:0005504)	systemic acquired resistance(GO:0009627)	3	67490999	67492096	5.155536e-13	1	0.416346	1	FA	""
LIN	sumratio	SORBI_3003G356600	PRONE domain-containing protein	ROP GUANINE NUCLEOTIDE EXCHANGE FACTOR 7 (PTHR33101:SF14)	guanyl-nucleotide exchange factor(PC00113)	guanyl-nucleotide exchange factor activity(GO:0005085)	""	3	67492758	67496854	5.155536e-13	1	0.439633	1	FA	plasma membrane(GO:0005886)
LIN	sumratio	SORBI_3003G356850	Uncharacterized protein	SUBTILISIN INHIBITOR 1 (PTHR33091:SF29)	protease inhibitor(PC00191)	serine-type endopeptidase inhibitor activity(GO:0004867);peptidase inhibitor activity(GO:0030414)	response to wounding(GO:0009611)	3	67504498	67505498	5.155536e-13	1	0.429328	1	FA	""
LIN	sumratio	SORBI_3004G339100						4	67104883	67109555	7.555142e-13	4	0.619647	1	FA	
LIN	sumratio	SORBI_3004G341300	3-ketoacyl-CoA synthase	3-KETOACYL-COA SYNTHASE (PTHR31561:SF7)	""	transferase activity(GO:0016740);acyltransferase activity(GO:0016746);acyltransferase activity, transferring groups other than amino-acyl groups(GO:0016747)	fatty acid biosynthetic process(GO:0006633)	4	67266760	67272191	7.555142e-13	5	0.935155	1	FA	membrane(GO:0016020)
LIN	sumratio	SORBI_3004G341600	O-methyltransferase domain-containing protein	5-PENTADECATRIENYL RESORCINOL O-METHYLTRANSFERASE (PTHR11746:SF318)	methyltransferase(PC00155)	methyltransferase activity(GO:0008168);O-methyltransferase activity(GO:0008171);S-adenosylmethionine-dependent methyltransferase activity(GO:0008757);transferase activity(GO:0016740);protein dimerization activity(GO:0046983)	methylation(GO:0032259)	4	67285704	67287857	7.555142e-13	5	0.869222	1	FA	""
LIN	sumratio	SORBI_3004G341700	LisH domain-containing protein	TRANSCRIPTIONAL COREPRESSOR LEUNIG_HOMOLOG (PTHR44376:SF9)	DNA-binding transcription factor(PC00218)	transcription corepressor activity(GO:0003714)	negative regulation of DNA-templated transcription(GO:0045892)	4	67289061	67298886	7.555142e-13	5	0.878098	1	FA	""
LIN	sumratio	SORBI_3004G341800	PPPDE domain-containing protein	OS02G0814000 PROTEIN (PTHR12378:SF81)	cysteine protease(PC00081)	peptidase activity(GO:0008233);hydrolase activity(GO:0016787)	proteolysis(GO:0006508);protein export from nucleus(GO:0006611);regulation of proteasomal ubiquitin-dependent protein catabolic process(GO:0032434)	4	67307270	67309050	7.555142e-13	5	0.816809	1	FA	""
LIN	sumratio	SORBI_3004G341900	Phospholipid--sterol O-acyltransferase	PHOSPHOLIPID--STEROL O-ACYLTRANSFERASE (PTHR11440:SF7)	acyltransferase(PC00042)	phosphatidylcholine-sterol O-acyltransferase activity(GO:0004607);O-acyltransferase activity(GO:0008374);phosphatidylethanolamine-sterol O-acyltransferase activity(GO:0080095);phosphatidate-sterol O-acyltransferase activity(GO:0080096)	lipid metabolic process(GO:0006629);leaf senescence(GO:0010150);sterol catabolic process(GO:0016127)	4	67310692	67318156	7.555142e-13	5	0.753177	1	FA	cytoplasm(GO:0005737)
LIN	sumratio	SORBI_3006G186800						6	54172650	54179664	1.025088e-12	5	0.533199	1	FA	
LIN	sumratio	SORBI_3006G187000						6	54187565	54191059	1.025088e-12	5	0.538476	1	FA	
LIN	sumratio	SORBI_3006G187100						6	54194635	54199815	1.025088e-12	5	0.575422	1	FA	
LIN	sumratio	SORBI_3004G115700	Probable zinc-ribbon domain-containing protein	OS02G0258300 PROTEIN (PTHR31105:SF42)	""	""	regulation of defense response to fungus(GO:1900150)	4	12022815	12028099	1.371428e-12	15	0.555403	1	FA	""
LIN	sumratio	SORBI_3002G208900	Glutamate receptor	GLUTAMATE RECEPTOR (PTHR18966:SF379)	transmembrane signal receptor(PC00197)	G protein-coupled receptor activity(GO:0004930);ligand-gated monoatomic ion channel activity(GO:0015276);signaling receptor activity(GO:0038023)	monoatomic ion transport(GO:0006811);G protein-coupled receptor signaling pathway(GO:0007186);monoatomic ion transmembrane transport(GO:0034220)	2	60079331	60086802	1.744996e-12	2	0.444664	1	FA	plasma membrane(GO:0005886);membrane(GO:0016020)
LIN	sumratio	SORBI_3002G209000	Glutamate receptor	GLUTAMATE RECEPTOR (PTHR18966:SF461)	transmembrane signal receptor(PC00197)	ligand-gated monoatomic ion channel activity(GO:0015276);signaling receptor activity(GO:0038023)	monoatomic ion transport(GO:0006811);monoatomic ion transmembrane transport(GO:0034220)	2	60089652	60096586	1.744996e-12	2	0.445953	1	FA	plasma membrane(GO:0005886);membrane(GO:0016020)
LIN	sumratio	SORBI_3002G210150						2	60297123	60298024	1.744996e-12	10	0.795224	1	FA	
LIN	sumratio	SORBI_3002G210200	Histone H2B	HISTONE H2B.4 (PTHR23428:SF72)	chromatin/chromatin-binding, or -regulatory protein(PC00077)	DNA binding(GO:0003677);structural constituent of chromatin(GO:0030527);protein heterodimerization activity(GO:0046982)	chromatin organization(GO:0006325)	2	60320549	60321365	1.744996e-12	10	0.535889	1	FA	nucleosome(GO:0000786);nucleus(GO:0005634);chromosome(GO:0005694)
