condition,layer,GeneID,trait,max_r2,best_p
LIN,sumratio,SORBI_3003G086300,Sum_SQDG_over_FA_log10ratio,0.434251,7.786747e-09
LIN,sumratio,SORBI_3003G086400,FA,0.732201,1.586353e-12
LIN,sumratio,SORBI_3003G086400,Sum_DGDG_over_FA_log10ratio,0.63027,6.154784e-09
LIN,sumratio,SORBI_3003G086400,Sum_SQDG_over_FA_log10ratio,0.63027,7.786747e-09
LIN,sumratio,SORBI_3003G086600,FA,0.632193,3.61598e-15
LIN,sumratio,SORBI_3003G086600,Sum_AEG_over_FA_log10ratio,0.41698,9.515101e-10
LIN,sumratio,SORBI_3003G086600,Sum_DGDG_over_FA_log10ratio,0.536343,3.720296e-10
LIN,sumratio,SORBI_3003G086600,Sum_FA_over_DG_log10ratio,0.41698,8.847503e-10
LIN,sumratio,SORBI_3003G086600,Sum_FA_over_MG_log10ratio,0.41698,8.627716e-10
LIN,sumratio,SORBI_3003G086600,Sum_FA_over_PE_log10ratio,0.41698,3.035695e-09
LIN,sumratio,SORBI_3003G086600,Sum_FA_over_PG_log10ratio,0.41698,5.70691e-10
LIN,sumratio,SORBI_3003G086600,Sum_GalCer_over_FA_log10ratio,0.41698,3.859243e-09
LIN,sumratio,SORBI_3003G086600,Sum_MGDG_over_FA_log10ratio,0.41698,5.383061e-10
LIN,sumratio,SORBI_3003G086600,Sum_SQDG_over_FA_log10ratio,0.536343,2.066963e-09
LIN,sumratio,SORBI_3003G087000,FA,0.842978,1.407619e-15
LIN,sumratio,SORBI_3003G087000,Sum_AEG_over_FA_log10ratio,0.647383,4.106857e-10
LIN,sumratio,SORBI_3003G087000,Sum_DGDG_over_FA_log10ratio,0.842978,3.781484e-11
LIN,sumratio,SORBI_3003G087000,Sum_FA_over_DG_log10ratio,0.658824,9.759508e-11
LIN,sumratio,SORBI_3003G087000,Sum_FA_over_MG_log10ratio,0.658824,1.087328e-10
LIN,sumratio,SORBI_3003G087000,Sum_FA_over_PE_log10ratio,0.647383,8.326964e-10
LIN,sumratio,SORBI_3003G087000,Sum_FA_over_PG_log10ratio,0.658824,7.466114e-11
LIN,sumratio,SORBI_3003G087000,Sum_GalCer_over_FA_log10ratio,0.647383,1.159629e-09
LIN,sumratio,SORBI_3003G087000,Sum_MGDG_over_FA_log10ratio,0.658824,6.24005e-11
LIN,sumratio,SORBI_3003G087000,Sum_SQDG_over_FA_log10ratio,0.842978,3.519875e-11
LIN,sumratio,SORBI_3003G087100,FA,0.854488,1.407619e-15
LIN,sumratio,SORBI_3003G087100,Sum_AEG_over_FA_log10ratio,0.655438,4.106857e-10
LIN,sumratio,SORBI_3003G087100,Sum_DGDG_over_FA_log10ratio,0.854488,3.781484e-11
LIN,sumratio,SORBI_3003G087100,Sum_FA_over_DG_log10ratio,0.667022,9.759508e-11
LIN,sumratio,SORBI_3003G087100,Sum_FA_over_MG_log10ratio,0.667022,1.087328e-10
LIN,sumratio,SORBI_3003G087100,Sum_FA_over_PE_log10ratio,0.655438,8.326964e-10
LIN,sumratio,SORBI_3003G087100,Sum_FA_over_PG_log10ratio,0.667022,7.466114e-11
LIN,sumratio,SORBI_3003G087100,Sum_GalCer_over_FA_log10ratio,0.655438,1.159629e-09
LIN,sumratio,SORBI_3003G087100,Sum_MGDG_over_FA_log10ratio,0.667022,6.24005e-11
LIN,sumratio,SORBI_3003G087100,Sum_SQDG_over_FA_log10ratio,0.854488,3.519875e-11
LIN,sumratio,SORBI_3003G087200,FA,0.966049,1.407619e-15
LIN,sumratio,SORBI_3003G087200,Sum_AEG_over_FA_log10ratio,0.737859,4.106857e-10
LIN,sumratio,SORBI_3003G087200,Sum_DGDG_over_FA_log10ratio,0.966049,3.781484e-11
LIN,sumratio,SORBI_3003G087200,Sum_FA_over_DG_log10ratio,0.737859,9.759508e-11
LIN,sumratio,SORBI_3003G087200,Sum_FA_over_MG_log10ratio,0.737859,1.087328e-10
LIN,sumratio,SORBI_3003G087200,Sum_FA_over_PE_log10ratio,0.737859,8.326964e-10
LIN,sumratio,SORBI_3003G087200,Sum_FA_over_PG_log10ratio,0.737859,7.466114e-11
LIN,sumratio,SORBI_3003G087200,Sum_GalCer_over_FA_log10ratio,0.737859,1.159629e-09
LIN,sumratio,SORBI_3003G087200,Sum_MGDG_over_FA_log10ratio,0.737859,6.24005e-11
LIN,sumratio,SORBI_3003G087200,Sum_SQDG_over_FA_log10ratio,0.966049,3.519875e-11
LIN,sumratio,SORBI_3003G087600,FA,0.675054,1.407619e-15
LIN,sumratio,SORBI_3003G087600,Sum_AEG_over_FA_log10ratio,0.581175,4.106857e-10
LIN,sumratio,SORBI_3003G087600,Sum_DGDG_over_FA_log10ratio,0.675054,3.781484e-11
LIN,sumratio,SORBI_3003G087600,Sum_FA_over_DG_log10ratio,0.591446,9.759508e-11
LIN,sumratio,SORBI_3003G087600,Sum_FA_over_MG_log10ratio,0.591446,1.087328e-10
LIN,sumratio,SORBI_3003G087600,Sum_FA_over_PE_log10ratio,0.581175,8.326964e-10
LIN,sumratio,SORBI_3003G087600,Sum_FA_over_PG_log10ratio,0.591446,7.466114e-11
LIN,sumratio,SORBI_3003G087600,Sum_GalCer_over_FA_log10ratio,0.581175,1.159629e-09
LIN,sumratio,SORBI_3003G087600,Sum_MGDG_over_FA_log10ratio,0.591446,6.24005e-11
LIN,sumratio,SORBI_3003G087600,Sum_SQDG_over_FA_log10ratio,0.675054,3.519875e-11
LIN,sumratio,SORBI_3003G087900,FA,0.412546,2.451716e-10
LIN,sumratio,SORBI_3003G088100,FA,0.565791,1.586353e-12
LIN,sumratio,SORBI_3003G088100,Sum_DGDG_over_FA_log10ratio,0.460932,6.154784e-09
LIN,sumratio,SORBI_3003G088100,Sum_SQDG_over_FA_log10ratio,0.460932,7.786747e-09
LIN,sumratio,SORBI_3003G088200,FA,0.643945,1.407619e-15
LIN,sumratio,SORBI_3003G088200,Sum_AEG_over_FA_log10ratio,0.551757,4.106857e-10
LIN,sumratio,SORBI_3003G088200,Sum_DGDG_over_FA_log10ratio,0.607063,3.781484e-11
LIN,sumratio,SORBI_3003G088200,Sum_FA_over_DG_log10ratio,0.551757,9.759508e-11
LIN,sumratio,SORBI_3003G088200,Sum_FA_over_MG_log10ratio,0.551757,1.087328e-10
LIN,sumratio,SORBI_3003G088200,Sum_FA_over_PE_log10ratio,0.551757,8.326964e-10
LIN,sumratio,SORBI_3003G088200,Sum_FA_over_PG_log10ratio,0.551757,7.466114e-11
LIN,sumratio,SORBI_3003G088200,Sum_GalCer_over_FA_log10ratio,0.551757,1.159629e-09
LIN,sumratio,SORBI_3003G088200,Sum_MGDG_over_FA_log10ratio,0.551757,6.24005e-11
LIN,sumratio,SORBI_3003G088200,Sum_SQDG_over_FA_log10ratio,0.607063,3.519875e-11
LIN,sumratio,SORBI_3003G088300,FA,0.518643,1.407619e-15
LIN,sumratio,SORBI_3003G088300,Sum_AEG_over_FA_log10ratio,0.44271,4.106857e-10
LIN,sumratio,SORBI_3003G088300,Sum_DGDG_over_FA_log10ratio,0.493041,1.205252e-10
LIN,sumratio,SORBI_3003G088300,Sum_FA_over_DG_log10ratio,0.44271,3.044384e-10
LIN,sumratio,SORBI_3003G088300,Sum_FA_over_MG_log10ratio,0.44271,3.06977e-10
LIN,sumratio,SORBI_3003G088300,Sum_FA_over_PE_log10ratio,0.44271,1.094333e-09
LIN,sumratio,SORBI_3003G088300,Sum_FA_over_PG_log10ratio,0.44271,1.793256e-10
LIN,sumratio,SORBI_3003G088300,Sum_GalCer_over_FA_log10ratio,0.44271,1.299126e-09
LIN,sumratio,SORBI_3003G088300,Sum_MGDG_over_FA_log10ratio,0.44271,1.831842e-10
LIN,sumratio,SORBI_3003G088300,Sum_SQDG_over_FA_log10ratio,0.493041,2.458832e-10
LIN,sumratio,SORBI_3003G088400,FA,0.551647,1.407619e-15
LIN,sumratio,SORBI_3003G088400,Sum_AEG_over_FA_log10ratio,0.429762,4.106857e-10
LIN,sumratio,SORBI_3003G088400,Sum_DGDG_over_FA_log10ratio,0.429762,1.205252e-10
LIN,sumratio,SORBI_3003G088400,Sum_FA_over_DG_log10ratio,0.429762,3.044384e-10
LIN,sumratio,SORBI_3003G088400,Sum_FA_over_MG_log10ratio,0.429762,3.06977e-10
LIN,sumratio,SORBI_3003G088400,Sum_FA_over_PE_log10ratio,0.429762,1.094333e-09
LIN,sumratio,SORBI_3003G088400,Sum_FA_over_PG_log10ratio,0.429762,1.793256e-10
LIN,sumratio,SORBI_3003G088400,Sum_GalCer_over_FA_log10ratio,0.429762,1.299126e-09
LIN,sumratio,SORBI_3003G088400,Sum_MGDG_over_FA_log10ratio,0.429762,1.831842e-10
LIN,sumratio,SORBI_3003G088400,Sum_SQDG_over_FA_log10ratio,0.429762,3.809674e-10
LIN,sumratio,SORBI_3003G088600,FA,1,1.407619e-15
LIN,sumratio,SORBI_3003G088600,Sum_AEG_over_FA_log10ratio,0.777266,4.106857e-10
LIN,sumratio,SORBI_3003G088600,Sum_DGDG_over_FA_log10ratio,0.777266,3.781484e-11
LIN,sumratio,SORBI_3003G088600,Sum_FA_over_DG_log10ratio,0.777266,9.759508e-11
LIN,sumratio,SORBI_3003G088600,Sum_FA_over_MG_log10ratio,0.777266,1.087328e-10
LIN,sumratio,SORBI_3003G088600,Sum_FA_over_PE_log10ratio,0.777266,8.326964e-10
LIN,sumratio,SORBI_3003G088600,Sum_FA_over_PG_log10ratio,0.777266,7.466114e-11
LIN,sumratio,SORBI_3003G088600,Sum_GalCer_over_FA_log10ratio,0.777266,1.159629e-09
LIN,sumratio,SORBI_3003G088600,Sum_MGDG_over_FA_log10ratio,0.777266,6.24005e-11
LIN,sumratio,SORBI_3003G088600,Sum_SQDG_over_FA_log10ratio,0.777266,3.519875e-11
LIN,sumratio,SORBI_3003G088700,FA,0.99034,1.407619e-15
LIN,sumratio,SORBI_3003G088700,Sum_AEG_over_FA_log10ratio,0.76303,4.106857e-10
LIN,sumratio,SORBI_3003G088700,Sum_DGDG_over_FA_log10ratio,0.76303,3.781484e-11
LIN,sumratio,SORBI_3003G088700,Sum_FA_over_DG_log10ratio,0.76303,9.759508e-11
LIN,sumratio,SORBI_3003G088700,Sum_FA_over_MG_log10ratio,0.76303,1.087328e-10
LIN,sumratio,SORBI_3003G088700,Sum_FA_over_PE_log10ratio,0.76303,8.326964e-10
LIN,sumratio,SORBI_3003G088700,Sum_FA_over_PG_log10ratio,0.76303,7.466114e-11
LIN,sumratio,SORBI_3003G088700,Sum_GalCer_over_FA_log10ratio,0.76303,1.159629e-09
LIN,sumratio,SORBI_3003G088700,Sum_MGDG_over_FA_log10ratio,0.76303,6.24005e-11
LIN,sumratio,SORBI_3003G088700,Sum_SQDG_over_FA_log10ratio,0.76303,3.519875e-11
LIN,sumratio,SORBI_3003G088800,FA,1,1.407619e-15
LIN,sumratio,SORBI_3003G088800,Sum_AEG_over_FA_log10ratio,1,4.106857e-10
LIN,sumratio,SORBI_3003G088800,Sum_DGDG_over_FA_log10ratio,1,3.781484e-11
LIN,sumratio,SORBI_3003G088800,Sum_FA_over_DG_log10ratio,1,9.759508e-11
LIN,sumratio,SORBI_3003G088800,Sum_FA_over_MG_log10ratio,1,1.087328e-10
LIN,sumratio,SORBI_3003G088800,Sum_FA_over_PE_log10ratio,1,8.326964e-10
LIN,sumratio,SORBI_3003G088800,Sum_FA_over_PG_log10ratio,1,7.466114e-11
LIN,sumratio,SORBI_3003G088800,Sum_GalCer_over_FA_log10ratio,1,1.159629e-09
LIN,sumratio,SORBI_3003G088800,Sum_MGDG_over_FA_log10ratio,1,6.24005e-11
LIN,sumratio,SORBI_3003G088800,Sum_SQDG_over_FA_log10ratio,1,3.519875e-11
LIN,sumratio,SORBI_3003G088900,FA,1,1.407619e-15
LIN,sumratio,SORBI_3003G088900,Sum_AEG_over_FA_log10ratio,1,4.106857e-10
LIN,sumratio,SORBI_3003G088900,Sum_DGDG_over_FA_log10ratio,1,3.781484e-11
LIN,sumratio,SORBI_3003G088900,Sum_FA_over_DG_log10ratio,1,9.759508e-11
LIN,sumratio,SORBI_3003G088900,Sum_FA_over_MG_log10ratio,1,1.087328e-10
LIN,sumratio,SORBI_3003G088900,Sum_FA_over_PE_log10ratio,1,8.326964e-10
LIN,sumratio,SORBI_3003G088900,Sum_FA_over_PG_log10ratio,1,7.466114e-11
LIN,sumratio,SORBI_3003G088900,Sum_GalCer_over_FA_log10ratio,1,1.159629e-09
LIN,sumratio,SORBI_3003G088900,Sum_MGDG_over_FA_log10ratio,1,6.24005e-11
LIN,sumratio,SORBI_3003G088900,Sum_SQDG_over_FA_log10ratio,1,3.519875e-11
LIN,sumratio,SORBI_3003G089000,FA,1,1.407619e-15
LIN,sumratio,SORBI_3003G089000,Sum_AEG_over_FA_log10ratio,1,4.106857e-10
LIN,sumratio,SORBI_3003G089000,Sum_DGDG_over_FA_log10ratio,1,3.781484e-11
LIN,sumratio,SORBI_3003G089000,Sum_FA_over_DG_log10ratio,1,9.759508e-11
LIN,sumratio,SORBI_3003G089000,Sum_FA_over_MG_log10ratio,1,1.087328e-10
LIN,sumratio,SORBI_3003G089000,Sum_FA_over_PE_log10ratio,1,8.326964e-10
LIN,sumratio,SORBI_3003G089000,Sum_FA_over_PG_log10ratio,1,7.466114e-11
LIN,sumratio,SORBI_3003G089000,Sum_GalCer_over_FA_log10ratio,1,1.159629e-09
LIN,sumratio,SORBI_3003G089000,Sum_MGDG_over_FA_log10ratio,1,6.24005e-11
LIN,sumratio,SORBI_3003G089000,Sum_SQDG_over_FA_log10ratio,1,3.519875e-11
LIN,sumratio,SORBI_3003G089100,FA,1,1.407619e-15
LIN,sumratio,SORBI_3003G089100,Sum_AEG_over_FA_log10ratio,1,4.106857e-10
LIN,sumratio,SORBI_3003G089100,Sum_DGDG_over_FA_log10ratio,1,3.781484e-11
LIN,sumratio,SORBI_3003G089100,Sum_FA_over_DG_log10ratio,1,9.759508e-11
LIN,sumratio,SORBI_3003G089100,Sum_FA_over_MG_log10ratio,1,1.087328e-10
LIN,sumratio,SORBI_3003G089100,Sum_FA_over_PE_log10ratio,1,8.326964e-10
LIN,sumratio,SORBI_3003G089100,Sum_FA_over_PG_log10ratio,1,7.466114e-11
LIN,sumratio,SORBI_3003G089100,Sum_GalCer_over_FA_log10ratio,1,1.159629e-09
LIN,sumratio,SORBI_3003G089100,Sum_MGDG_over_FA_log10ratio,1,6.24005e-11
LIN,sumratio,SORBI_3003G089100,Sum_SQDG_over_FA_log10ratio,1,3.519875e-11
LIN,sumratio,SORBI_3003G089200,FA,1,1.407619e-15
LIN,sumratio,SORBI_3003G089200,Sum_AEG_over_FA_log10ratio,1,4.106857e-10
LIN,sumratio,SORBI_3003G089200,Sum_DGDG_over_FA_log10ratio,1,3.781484e-11
LIN,sumratio,SORBI_3003G089200,Sum_FA_over_DG_log10ratio,1,9.759508e-11
LIN,sumratio,SORBI_3003G089200,Sum_FA_over_MG_log10ratio,1,1.087328e-10
LIN,sumratio,SORBI_3003G089200,Sum_FA_over_PE_log10ratio,1,8.326964e-10
LIN,sumratio,SORBI_3003G089200,Sum_FA_over_PG_log10ratio,1,7.466114e-11
LIN,sumratio,SORBI_3003G089200,Sum_GalCer_over_FA_log10ratio,1,1.159629e-09
LIN,sumratio,SORBI_3003G089200,Sum_MGDG_over_FA_log10ratio,1,6.24005e-11
LIN,sumratio,SORBI_3003G089200,Sum_SQDG_over_FA_log10ratio,1,3.519875e-11
LIN,sumratio,SORBI_3003G089300,FA,0.78086,1.407619e-15
LIN,sumratio,SORBI_3003G089300,Sum_AEG_over_FA_log10ratio,0.78086,4.106857e-10
LIN,sumratio,SORBI_3003G089300,Sum_DGDG_over_FA_log10ratio,0.78086,3.781484e-11
LIN,sumratio,SORBI_3003G089300,Sum_FA_over_DG_log10ratio,0.78086,9.759508e-11
LIN,sumratio,SORBI_3003G089300,Sum_FA_over_MG_log10ratio,0.78086,1.087328e-10
LIN,sumratio,SORBI_3003G089300,Sum_FA_over_PE_log10ratio,0.78086,8.326964e-10
LIN,sumratio,SORBI_3003G089300,Sum_FA_over_PG_log10ratio,0.78086,7.466114e-11
LIN,sumratio,SORBI_3003G089300,Sum_GalCer_over_FA_log10ratio,0.78086,1.159629e-09
LIN,sumratio,SORBI_3003G089300,Sum_MGDG_over_FA_log10ratio,0.78086,6.24005e-11
LIN,sumratio,SORBI_3003G089300,Sum_SQDG_over_FA_log10ratio,0.78086,3.519875e-11
LIN,sumratio,SORBI_3003G089600,FA,0.442009,1.656376e-09
LIN,sumratio,SORBI_3003G089650,FA,0.442009,1.656376e-09
LIN,sumratio,SORBI_3003G089700,FA,0.442009,1.656376e-09
LIN,sumratio,SORBI_3003G236600,FA,1,4.15141e-10
LIN,sumratio,SORBI_3003G236701,FA,0.851504,4.15141e-10
LIN,sumratio,SORBI_3003G236900,FA,0.491606,4.15141e-10
LIN,sumratio,SORBI_3003G237000,FA,0.590432,4.15141e-10
LIN,sumratio,SORBI_3003G237100,FA,0.590432,4.15141e-10
LIN,sumratio,SORBI_3003G323700,Sum_LPC_over_PG_log10ratio,1,7.241164e-09
LIN,sumratio,SORBI_3003G323750,Sum_LPC_over_PG_log10ratio,0.460586,7.241164e-09
LIN,sumratio,SORBI_3003G323800,Sum_LPC_over_PG_log10ratio,0.603548,7.241164e-09
LIN,sumratio,SORBI_3003G323900,Sum_LPC_over_PG_log10ratio,0.630996,7.241164e-09
LIN,sumratio,SORBI_3003G324000,Sum_LPC_over_PG_log10ratio,0.576782,7.241164e-09
LIN,sumratio,SORBI_3003G324100,Sum_LPC_over_PG_log10ratio,0.621954,7.241164e-09
LIN,sumratio,SORBI_3003G324200,Sum_LPC_over_PG_log10ratio,0.57859,7.241164e-09
LIN,sumratio,SORBI_3003G324400,Sum_LPC_over_PG_log10ratio,0.547411,7.241164e-09
LIN,sumratio,SORBI_3003G324500,Sum_LPC_over_PG_log10ratio,0.502434,7.241164e-09
LIN,sumratio,SORBI_3003G324600,Sum_LPC_over_PG_log10ratio,0.502016,7.241164e-09
LIN,sumratio,SORBI_3003G355200,FA,0.419299,3.31267e-10
LIN,sumratio,SORBI_3003G356300,FA,0.41134,3.31267e-10
LIN,sumratio,SORBI_3003G356500,FA,0.404951,3.31267e-10
LIN,sumratio,SORBI_3003G356600,FA,0.429206,3.31267e-10
LIN,sumratio,SORBI_3003G356850,FA,0.417936,3.31267e-10
LIN,sumratio,SORBI_3003G378400,FA,1,1.116722e-12
LIN,sumratio,SORBI_3003G378400,Sum_DGDG_over_FA_log10ratio,1,5.021954e-09
LIN,sumratio,SORBI_3003G378400,Sum_FA_over_PG_log10ratio,1,5.150464e-09
LIN,sumratio,SORBI_3003G378400,Sum_MGDG_over_FA_log10ratio,1,7.364311e-09
LIN,sumratio,SORBI_3003G378400,Sum_SQDG_over_FA_log10ratio,1,2.094037e-09
LIN,sumratio,SORBI_3003G378500,FA,1,1.116722e-12
LIN,sumratio,SORBI_3003G378500,Sum_DGDG_over_FA_log10ratio,0.971844,5.021954e-09
LIN,sumratio,SORBI_3003G378500,Sum_FA_over_PG_log10ratio,0.971844,5.150464e-09
LIN,sumratio,SORBI_3003G378500,Sum_MGDG_over_FA_log10ratio,0.971844,7.364311e-09
LIN,sumratio,SORBI_3003G378500,Sum_SQDG_over_FA_log10ratio,1,2.094037e-09
LIN,sumratio,SORBI_3003G388000,FA,0.404779,7.789776e-10
LIN,sumratio,SORBI_3003G389150,FA,0.532429,7.789776e-10
LIN,sumratio,SORBI_3003G389200,FA,0.532429,7.789776e-10
LIN,sumratio,SORBI_3003G389300,FA,0.59219,7.789776e-10
LIN,sumratio,SORBI_3003G389400,FA,0.73676,7.789776e-10
LIN,sumratio,SORBI_3003G389601,FA,1,7.789776e-10
LIN,sumratio,SORBI_3003G389700,FA,0.88263,7.789776e-10
LIN,sumratio,SORBI_3003G389800,FA,0.760529,7.789776e-10
LIN,sumratio,SORBI_3003G390100,FA,0.474497,7.789776e-10
LIN,sumratio,SORBI_3003G406120,FA,0.466075,9.965034e-15
LIN,sumratio,SORBI_3003G406120,Sum_AEG_over_FA_log10ratio,0.449192,4.781275e-09
LIN,sumratio,SORBI_3003G406120,Sum_DGDG_over_FA_log10ratio,0.449192,1.222669e-09
LIN,sumratio,SORBI_3003G406120,Sum_FA_over_DG_log10ratio,0.449192,2.002433e-09
LIN,sumratio,SORBI_3003G406120,Sum_FA_over_MG_log10ratio,0.449192,2.459622e-09
LIN,sumratio,SORBI_3003G406120,Sum_FA_over_PG_log10ratio,0.449192,9.256482e-10
LIN,sumratio,SORBI_3003G406120,Sum_GalCer_over_FA_log10ratio,0.449192,4.84921e-09
LIN,sumratio,SORBI_3003G406120,Sum_MGDG_over_FA_log10ratio,0.449192,9.010702e-10
LIN,sumratio,SORBI_3003G406120,Sum_SQDG_over_FA_log10ratio,0.466075,1.037915e-10
LIN,sumratio,SORBI_3003G406600,FA,1,9.965034e-15
LIN,sumratio,SORBI_3003G406600,Sum_AEG_over_FA_log10ratio,1,4.781275e-09
LIN,sumratio,SORBI_3003G406600,Sum_DGDG_over_FA_log10ratio,1,1.222669e-09
LIN,sumratio,SORBI_3003G406600,Sum_FA_over_DG_log10ratio,1,2.002433e-09
LIN,sumratio,SORBI_3003G406600,Sum_FA_over_MG_log10ratio,1,2.459622e-09
LIN,sumratio,SORBI_3003G406600,Sum_FA_over_PG_log10ratio,1,9.256482e-10
LIN,sumratio,SORBI_3003G406600,Sum_GalCer_over_FA_log10ratio,1,4.84921e-09
LIN,sumratio,SORBI_3003G406600,Sum_MGDG_over_FA_log10ratio,1,9.010702e-10
LIN,sumratio,SORBI_3003G406600,Sum_SQDG_over_FA_log10ratio,1,1.037915e-10
LIN,sumratio,SORBI_3003G406800,FA,1,9.965034e-15
LIN,sumratio,SORBI_3003G406800,Sum_AEG_over_FA_log10ratio,0.71012,4.781275e-09
LIN,sumratio,SORBI_3003G406800,Sum_DGDG_over_FA_log10ratio,0.718109,1.222669e-09
LIN,sumratio,SORBI_3003G406800,Sum_FA_over_DG_log10ratio,0.718109,2.002433e-09
LIN,sumratio,SORBI_3003G406800,Sum_FA_over_MG_log10ratio,0.71012,2.459622e-09
LIN,sumratio,SORBI_3003G406800,Sum_FA_over_PG_log10ratio,0.718109,9.256482e-10
LIN,sumratio,SORBI_3003G406800,Sum_GalCer_over_FA_log10ratio,0.71012,4.84921e-09
LIN,sumratio,SORBI_3003G406800,Sum_MGDG_over_FA_log10ratio,0.718109,9.010702e-10
LIN,sumratio,SORBI_3003G406800,Sum_SQDG_over_FA_log10ratio,0.718109,1.037915e-10
LIN,sumratio,SORBI_3003G406850,FA,1,9.965034e-15
LIN,sumratio,SORBI_3003G406850,Sum_AEG_over_FA_log10ratio,0.71012,4.781275e-09
LIN,sumratio,SORBI_3003G406850,Sum_DGDG_over_FA_log10ratio,0.71012,1.222669e-09
LIN,sumratio,SORBI_3003G406850,Sum_FA_over_DG_log10ratio,0.71012,2.002433e-09
LIN,sumratio,SORBI_3003G406850,Sum_FA_over_MG_log10ratio,0.71012,2.459622e-09
LIN,sumratio,SORBI_3003G406850,Sum_FA_over_PG_log10ratio,0.71012,9.256482e-10
LIN,sumratio,SORBI_3003G406850,Sum_GalCer_over_FA_log10ratio,0.71012,4.84921e-09
LIN,sumratio,SORBI_3003G406850,Sum_MGDG_over_FA_log10ratio,0.71012,9.010702e-10
LIN,sumratio,SORBI_3003G406850,Sum_SQDG_over_FA_log10ratio,0.71012,1.037915e-10
LIN,sumratio,SORBI_3003G407200,FA,0.503934,9.965034e-15
LIN,sumratio,SORBI_3003G407200,Sum_AEG_over_FA_log10ratio,0.466208,4.781275e-09
LIN,sumratio,SORBI_3003G407200,Sum_DGDG_over_FA_log10ratio,0.484471,1.222669e-09
LIN,sumratio,SORBI_3003G407200,Sum_FA_over_DG_log10ratio,0.484471,2.002433e-09
LIN,sumratio,SORBI_3003G407200,Sum_FA_over_MG_log10ratio,0.470955,2.459622e-09
LIN,sumratio,SORBI_3003G407200,Sum_FA_over_PG_log10ratio,0.484471,9.256482e-10
LIN,sumratio,SORBI_3003G407200,Sum_GalCer_over_FA_log10ratio,0.470955,4.84921e-09
LIN,sumratio,SORBI_3003G407200,Sum_MGDG_over_FA_log10ratio,0.484471,9.010702e-10
LIN,sumratio,SORBI_3003G407200,Sum_SQDG_over_FA_log10ratio,0.503934,1.037915e-10
LIN,sumratio,SORBI_3003G407300,FA,0.567736,9.965034e-15
LIN,sumratio,SORBI_3003G407300,Sum_AEG_over_FA_log10ratio,0.528193,4.781275e-09
LIN,sumratio,SORBI_3003G407300,Sum_DGDG_over_FA_log10ratio,0.545971,1.222669e-09
LIN,sumratio,SORBI_3003G407300,Sum_FA_over_DG_log10ratio,0.545971,2.002433e-09
LIN,sumratio,SORBI_3003G407300,Sum_FA_over_MG_log10ratio,0.538489,2.459622e-09
LIN,sumratio,SORBI_3003G407300,Sum_FA_over_PG_log10ratio,0.545971,9.256482e-10
LIN,sumratio,SORBI_3003G407300,Sum_GalCer_over_FA_log10ratio,0.538489,4.84921e-09
LIN,sumratio,SORBI_3003G407300,Sum_MGDG_over_FA_log10ratio,0.545971,9.010702e-10
LIN,sumratio,SORBI_3003G407300,Sum_SQDG_over_FA_log10ratio,0.567736,1.037915e-10
LIN,sumratio,SORBI_3003G407600,FA,0.429006,3.100144e-10
LIN,sumratio,SORBI_3003G407800,FA,0.524951,2.642305e-10
LIN,sumratio,SORBI_3003G407900,FA,0.527073,2.642305e-10
LIN,sumratio,SORBI_3003G408800,FA,0.452354,9.965034e-15
LIN,sumratio,SORBI_3003G408800,Sum_AEG_over_FA_log10ratio,0.423506,4.781275e-09
LIN,sumratio,SORBI_3003G408800,Sum_DGDG_over_FA_log10ratio,0.434248,1.222669e-09
LIN,sumratio,SORBI_3003G408800,Sum_FA_over_DG_log10ratio,0.434248,2.002433e-09
LIN,sumratio,SORBI_3003G408800,Sum_FA_over_MG_log10ratio,0.432034,2.459622e-09
LIN,sumratio,SORBI_3003G408800,Sum_FA_over_PG_log10ratio,0.434248,9.256482e-10
LIN,sumratio,SORBI_3003G408800,Sum_GalCer_over_FA_log10ratio,0.432034,4.84921e-09
LIN,sumratio,SORBI_3003G408800,Sum_MGDG_over_FA_log10ratio,0.434248,9.010702e-10
LIN,sumratio,SORBI_3003G408800,Sum_SQDG_over_FA_log10ratio,0.452354,1.037915e-10
LIN,sumratio,SORBI_3003G409000,FA,0.51273,9.965034e-15
LIN,sumratio,SORBI_3003G409000,Sum_AEG_over_FA_log10ratio,0.504999,4.781275e-09
LIN,sumratio,SORBI_3003G409000,Sum_DGDG_over_FA_log10ratio,0.51273,1.222669e-09
LIN,sumratio,SORBI_3003G409000,Sum_FA_over_DG_log10ratio,0.51273,2.002433e-09
LIN,sumratio,SORBI_3003G409000,Sum_FA_over_MG_log10ratio,0.504999,2.459622e-09
LIN,sumratio,SORBI_3003G409000,Sum_FA_over_PG_log10ratio,0.51273,9.256482e-10
LIN,sumratio,SORBI_3003G409000,Sum_GalCer_over_FA_log10ratio,0.504999,4.84921e-09
LIN,sumratio,SORBI_3003G409000,Sum_MGDG_over_FA_log10ratio,0.51273,9.010702e-10
LIN,sumratio,SORBI_3003G409000,Sum_SQDG_over_FA_log10ratio,0.51273,1.037915e-10
LIN,sumratio,SORBI_3003G410800,FA,0.495171,3.841018e-10
LIN,sumratio,SORBI_3003G410800,Sum_SQDG_over_FA_log10ratio,0.495171,3.348466e-09
LIN,sumratio,SORBI_3004G002350,FA,0.477958,1.475917e-14
LIN,sumratio,SORBI_3004G002350,Sum_AEG_over_FA_log10ratio,0.430873,4.76993e-09
