GeneID	GeneName	Family_SubFamily	Protein_class	GO_MF	GO_BP	GO_CC	Chromosome	Gene_Start	Gene_End	Best_P_Value	N_sig_SNPs	Max_r2	N_Phenotypes	Phenotypes
SORBI_3002G227800	Alpha_beta hydrolase fold-3 domain-containing protein	CARBOXYLESTERASE 2-RELATED (PTHR23024:SF577)	deacetylase(PC00087)	hydrolase activity(GO:0016787)	""	""	2	61947278	61951741	1.613786e-09	2	0.710509	3	Sum_PA_over_GalCer_log10safe; Sum_PA_over_LPC_log10safe; Sum_PA_over_LPE_log10safe
SORBI_3002G227900	Alpha_beta hydrolase fold-3 domain-containing protein	OS09G0461500 PROTEIN (PTHR23024:SF165)	deacetylase(PC00087)	hydrolase activity(GO:0016787)	""	""	2	61957542	61959386	1.613786e-09	2	0.721748	3	Sum_PA_over_GalCer_log10safe; Sum_PA_over_LPC_log10safe; Sum_PA_over_LPE_log10safe
SORBI_3010G151450	Uncharacterized protein	""	""	""	""	""	10	43952504	43953492	1.702759e-09	1	0.457469	1	Sum_Cer_over_FA_log10safe
SORBI_3003G082950	Reverse transcriptase zinc-binding domain-containing protein	OS03G0794050 PROTEIN (PTHR47746:SF85)	""	""	""	""	3	7104499	7104882	1.807948e-09	2	0.422318	1	FA
SORBI_3004G067000	BZIP domain-containing protein	OS02G0182700 PROTEIN (PTHR35099:SF2)	""	""	""	""	4	5466345	5472563	1.809034e-09	1	0.429336	1	FA
SORBI_3004G062800							4	5056654	5057583	1.96337e-09	3	0.451397	1	FA
SORBI_3002G096201	Uncharacterized protein	""	""	""	""	""	2	10024914	10025668	2.009011e-09	1	1	3	Sum_DG_over_PC_log10safe; Sum_DG_over_PE_log10safe; Sum_DG_over_TG_log10safe
SORBI_3002G096300	Thioesterase domain-containing protein	""	""	""	""	""	2	10150426	10152849	2.009011e-09	1	0.528157	3	Sum_DG_over_PC_log10safe; Sum_DG_over_PE_log10safe; Sum_DG_over_TG_log10safe
SORBI_3001G040500							1	3016610	3019552	2.023899e-09	3	0.711661	4	Sum_SM_over_TG_log10safe; Sum_SQDG_over_TG_log10safe; Sum_TG_over_SQDG_log10safe; TG
SORBI_3001G040900							1	3050241	3051916	2.023899e-09	2	0.417663	3	Sum_SM_over_TG_log10safe; Sum_SQDG_over_TG_log10safe; Sum_TG_over_SQDG_log10safe
SORBI_3001G041600	AP complex subunit sigma	AP COMPLEX SUBUNIT SIGMA (PTHR11753:SF35)	vesicle coat protein(PC00235)	clathrin adaptor activity(GO:0035615)	intracellular protein transport(GO:0006886);protein transport(GO:0015031);vesicle-mediated transport(GO:0016192);cytosolic transport(GO:0016482)	Golgi apparatus(GO:0005794);cytosol(GO:0005829);membrane coat(GO:0030117);AP-1 adaptor complex(GO:0030121);clathrin-coated vesicle membrane(GO:0030665);cytoplasmic vesicle(GO:0031410)	1	3096385	3098752	2.023899e-09	1	0.407102	2	Sum_SQDG_over_TG_log10safe; Sum_TG_over_SQDG_log10safe
SORBI_3001G041700	BRCT domain-containing protein	TP53-BINDING PROTEIN 1 (PTHR15321:SF3)	DNA metabolism protein(PC00009)	histone binding(GO:0042393)	DNA damage checkpoint signaling(GO:0000077);positive regulation of transcription by RNA polymerase II(GO:0045944)	nucleus(GO:0005634)	1	3099655	3112212	2.023899e-09	3	0.769575	4	Sum_SM_over_TG_log10safe; Sum_SQDG_over_TG_log10safe; Sum_TG_over_SQDG_log10safe; TG
SORBI_3001G041800	Mg-protoporphyrin IX chelatase	MAGNESIUM-CHELATASE SUBUNIT CHLD, CHLOROPLASTIC (PTHR43473:SF2)	""	nucleotide binding(GO:0000166);ATP binding(GO:0005524);magnesium chelatase activity(GO:0016851);ligase activity(GO:0016874)	photosynthesis(GO:0015979);chlorophyll biosynthetic process(GO:0015995)	chloroplast(GO:0009507)	1	3112405	3122688	2.023899e-09	3	0.769575	4	Sum_SM_over_TG_log10safe; Sum_SQDG_over_TG_log10safe; Sum_TG_over_SQDG_log10safe; TG
SORBI_3001G041900	PNPLA domain-containing protein	OS03G0810900 PROTEIN (PTHR14226:SF30)	esterase(PC00097)	triacylglycerol lipase activity(GO:0004806);hydrolase activity(GO:0016787)	lipid metabolic process(GO:0006629);defense response(GO:0006952);lipid catabolic process(GO:0016042)	""	1	3125810	3130080	2.023899e-09	3	0.769575	4	Sum_SM_over_TG_log10safe; Sum_SQDG_over_TG_log10safe; Sum_TG_over_SQDG_log10safe; TG
SORBI_3001G042200	Mitochondrial Rho GTPase	MITOCHONDRIAL RHO GTPASE (PTHR24072:SF73)	small GTPase(PC00208)	nucleotide binding(GO:0000166);GTPase activity(GO:0003924);calcium ion binding(GO:0005509);GTP binding(GO:0005525);hydrolase activity(GO:0016787);metal ion binding(GO:0046872)	mitochondrion organization(GO:0007005)	mitochondrion(GO:0005739);mitochondrial outer membrane(GO:0005741)	1	3142618	3149897	2.023899e-09	3	0.975016	4	Sum_SM_over_TG_log10safe; Sum_SQDG_over_TG_log10safe; Sum_TG_over_SQDG_log10safe; TG
SORBI_3001G042400	Uncharacterized protein	OS05G0173500 PROTEIN (PTHR34480:SF11)	""	""	""	""	1	3154094	3156834	2.023899e-09	3	0.787332	4	Sum_SM_over_TG_log10safe; Sum_SQDG_over_TG_log10safe; Sum_TG_over_SQDG_log10safe; TG
SORBI_3001G042600	Uncharacterized protein	F5J5.12 (PTHR31099:SF28)	""	""	""	""	1	3167016	3171713	2.023899e-09	3	1	4	Sum_SM_over_TG_log10safe; Sum_SQDG_over_TG_log10safe; Sum_TG_over_SQDG_log10safe; TG
SORBI_3001G042700	Uncharacterized protein	F5J5.12 (PTHR31099:SF28)	""	""	""	""	1	3173786	3177467	2.023899e-09	3	0.936348	4	Sum_SM_over_TG_log10safe; Sum_SQDG_over_TG_log10safe; Sum_TG_over_SQDG_log10safe; TG
SORBI_3001G042800	Nudix hydrolase domain-containing protein	DIPHOSPHOINOSITOL-POLYPHOSPHATE DIPHOSPHATASE (PTHR12629:SF0)	phosphatase(PC00181)	pyrophosphatase activity(GO:0016462);hydrolase activity(GO:0016787);metal ion binding(GO:0046872)	""	nucleus(GO:0005634);cytoplasm(GO:0005737)	1	3184902	3189132	2.023899e-09	3	0.744349	4	Sum_SM_over_TG_log10safe; Sum_SQDG_over_TG_log10safe; Sum_TG_over_SQDG_log10safe; TG
SORBI_3001G042901	Adenylate isopentenyltransferase	ADENYLATE ISOPENTENYLTRANSFERASE (PTHR11088:SF41)	RNA processing factor(PC00147)	nucleotide binding(GO:0000166);ATP binding(GO:0005524);AMP dimethylallyltransferase activity(GO:0009824);transferase activity(GO:0016740);tRNA dimethylallyltransferase activity(GO:0052381);ATP/ADP dimethylallyltransferase activity(GO:0052622)	tRNA modification(GO:0006400);cytokinin biosynthetic process(GO:0009691)	cytoplasm(GO:0005737);mitochondrion(GO:0005739)	1	3217954	3219890	2.023899e-09	3	0.744193	4	Sum_SM_over_TG_log10safe; Sum_SQDG_over_TG_log10safe; Sum_TG_over_SQDG_log10safe; TG
SORBI_3001G044800							1	3325484	3330705	2.023899e-09	3	0.467622	4	Sum_SM_over_TG_log10safe; Sum_SQDG_over_TG_log10safe; Sum_TG_over_SQDG_log10safe; TG
SORBI_3001G045300	Ubiquitin-like domain-containing protein	OS03G0808400 PROTEIN (PTHR10666:SF286)	""	mRNA binding(GO:0003729);structural constituent of ribosome(GO:0003735);protein tag activity(GO:0031386)	protein ubiquitination(GO:0016567);modification-dependent protein catabolic process(GO:0019941)	nucleus(GO:0005634);cytosolic ribosome(GO:0022626)	1	3358932	3362079	2.023899e-09	3	0.520391	4	Sum_SM_over_TG_log10safe; Sum_SQDG_over_TG_log10safe; Sum_TG_over_SQDG_log10safe; TG
SORBI_3001G045400	Polygalacturonase	POLYGALACTURONASE QRT2 (PTHR31375:SF177)	""	polygalacturonase activity(GO:0004650);hydrolase activity(GO:0016787);hydrolase activity, acting on glycosyl bonds(GO:0016798)	carbohydrate metabolic process(GO:0005975);cell wall modification involved in abscission(GO:0009830);anther dehiscence(GO:0009901);fruit dehiscence(GO:0010047);pectin catabolic process(GO:0045490);cell wall organization(GO:0071555)	""	1	3361277	3363103	2.023899e-09	3	0.468769	4	Sum_SM_over_TG_log10safe; Sum_SQDG_over_TG_log10safe; Sum_TG_over_SQDG_log10safe; TG
SORBI_3003G417350	AB hydrolase-1 domain-containing protein	AB HYDROLASE-1 DOMAIN-CONTAINING PROTEIN (PTHR10992:SF1018)	esterase(PC00097)	catalytic activity(GO:0003824);methyl indole-3-acetate esterase activity(GO:0080030);methyl salicylate esterase activity(GO:0080031);methyl jasmonate esterase activity(GO:0080032)	jasmonic acid metabolic process(GO:0009694);salicylic acid metabolic process(GO:0009696)	""	3	72310067	72321732	2.186622e-09	2	0.424363	1	FA
SORBI_3003G417500	C2H2-type domain-containing protein	OS01G0935000 PROTEIN (PTHR10593:SF151)	non-receptor serine/threonine protein kinase(PC00167)	DNA-binding transcription factor activity(GO:0003700);zinc ion binding(GO:0008270);metal ion binding(GO:0046872)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	3	72328869	72333246	2.186622e-09	3	0.484577	1	FA
SORBI_3003G419300	Peptidase A1 domain-containing protein	CHITINASE CLP (PTHR47965:SF60)	protease(PC00190)	aspartic-type endopeptidase activity(GO:0004190)	proteolysis(GO:0006508)	""	3	72462178	72463975	2.186622e-09	3	0.533126	1	FA
SORBI_3003G419400	Peptidase A1 domain-containing protein	OS01G0937100 PROTEIN (PTHR47965:SF61)	protease(PC00190)	aspartic-type endopeptidase activity(GO:0004190)	proteolysis(GO:0006508)	""	3	72465077	72466726	2.186622e-09	3	0.777245	1	FA
SORBI_3003G419500	Peptidase A1 domain-containing protein	OS01G0937100 PROTEIN (PTHR47965:SF61)	protease(PC00190)	aspartic-type endopeptidase activity(GO:0004190)	proteolysis(GO:0006508)	""	3	72475399	72477282	2.186622e-09	3	0.778334	1	FA
SORBI_3003G419600							3	72486437	72499329	2.186622e-09	3	0.742961	1	FA
SORBI_3003G419800	Uncharacterized protein	OS01G0938000 PROTEIN (PTHR24015:SF1991)	""	RNA binding(GO:0003723)	RNA modification(GO:0009451)	""	3	72511298	72514341	2.186622e-09	3	0.770243	1	FA
SORBI_3003G420100	RRM domain-containing protein	BRUNO 3, ISOFORM Q (PTHR24012:SF690)	RNA metabolism protein(PC00031)	nucleic acid binding(GO:0003676);RNA binding(GO:0003723);mRNA binding(GO:0003729)	mRNA catabolic process(GO:0006402);flower development(GO:0009908);regulation of photoperiodism, flowering(GO:2000028)	nucleus(GO:0005634);cytoplasm(GO:0005737);ribonucleoprotein complex(GO:1990904)	3	72525696	72531882	2.186622e-09	3	0.867918	1	FA
SORBI_3003G420201	Uncharacterized protein	OS01G0938400 PROTEIN (PTHR36795:SF2)	""	""	""	""	3	72533344	72534250	2.186622e-09	3	0.867918	1	FA
SORBI_3003G420300	Uncharacterized protein	HYDROXYPROLINE-RICH GLYCOPROTEIN FAMILY PROTEIN (PTHR33826:SF2)	""	""	""	""	3	72536605	72541737	2.186622e-09	3	0.838488	1	FA
SORBI_3003G420400	PIG-P domain-containing protein	TRANSMEMBRANE PROTEIN (PTHR36485:SF1)	""	""	""	""	3	72551426	72554003	2.186622e-09	3	0.802361	1	FA
SORBI_3003G420500	Calcium-transporting ATPase	CALCIUM-TRANSPORTING ATPASE 1, PLASMA MEMBRANE-TYPE (PTHR24093:SF502)	primary active transporter(PC00068)	nucleotide binding(GO:0000166);P-type calcium transporter activity(GO:0005388);calmodulin binding(GO:0005516);ATP binding(GO:0005524);ATP hydrolysis activity(GO:0016887);metal ion binding(GO:0046872)	monoatomic ion transport(GO:0006811);calcium ion transport(GO:0006816);calcium ion transmembrane transport(GO:0070588)	plasma membrane(GO:0005886);membrane(GO:0016020)	3	72557171	72563643	2.186622e-09	3	0.765395	1	FA
SORBI_3003G420600							3	72573855	72585564	2.186622e-09	3	0.523797	1	FA
SORBI_3003G420900							3	72597195	72603526	2.186622e-09	3	0.520405	1	FA
SORBI_3003G341300							3	66407855	66413652	2.243761e-09	4	0.787693	1	FA
SORBI_3003G343600	E3 ubiquitin-protein ligase RMA	E3 UBIQUITIN-PROTEIN LIGASE RMA (PTHR12313:SF94)	ubiquitin-protein ligase(PC00234)	ubiquitin-protein transferase activity(GO:0004842);zinc ion binding(GO:0008270);transferase activity(GO:0016740);ubiquitin-like protein conjugating enzyme binding(GO:0044390);metal ion binding(GO:0046872);ubiquitin protein ligase activity(GO:0061630)	ubiquitin-dependent protein catabolic process(GO:0006511);protein ubiquitination(GO:0016567);ERAD pathway(GO:0036503)	cytoplasm(GO:0005737);endoplasmic reticulum(GO:0005783);endoplasmic reticulum membrane(GO:0005789);endomembrane system(GO:0012505)	3	66537213	66538946	2.243761e-09	4	0.432409	1	FA
SORBI_3003G343700	HIT-type domain-containing protein	ZINC FINGER HIT DOMAIN-CONTAINING PROTEIN 3 (PTHR13483:SF11)	""	zinc ion binding(GO:0008270);metal ion binding(GO:0046872)	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)(GO:0000463);box C/D snoRNP assembly(GO:0000492)	nucleus(GO:0005634);pre-snoRNP complex(GO:0070761)	3	66540609	66544688	2.243761e-09	4	0.483168	1	FA
SORBI_3003G343900	Non-haem dioxygenase N-terminal domain-containing protein	2-OXOGLUTARATE (2OG) AND FE(II)-DEPENDENT OXYGENASE SUPERFAMILY PROTEIN (PTHR34945:SF2)	oxygenase(PC00177)	""	""	""	3	66545914	66548034	2.243761e-09	4	1	1	FA
SORBI_3003G344050	No apical meristem-associated C-terminal domain-containing protein	OS02G0603500 PROTEIN (PTHR45125:SF28)	""	""	""	""	3	66550278	66551322	2.243761e-09	3	0.415874	1	FA
SORBI_3003G382600	Uncharacterized protein	OS01G0888800 PROTEIN (PTHR36023:SF5)	""	""	response to hormone(GO:0009725);positive regulation of organ growth(GO:0046622)	nucleus(GO:0005634);cytoplasm(GO:0005737);endoplasmic reticulum(GO:0005783);membrane(GO:0016020)	3	69606054	69607262	2.431321e-09	1	0.689171	1	FA
SORBI_3003G382800	Uncharacterized protein	EXPRESSED PROTEIN (PTHR35485:SF4)	""	""	""	""	3	69616218	69617108	2.431321e-09	1	0.785314	1	FA
SORBI_3003G382900	Signal recognition particle subunit SRP72	SIGNAL RECOGNITION PARTICLE SUBUNIT SRP72 (PTHR14094:SF9)	""	7S RNA binding(GO:0008312);ribosome binding(GO:0043022)	SRP-dependent cotranslational protein targeting to membrane(GO:0006614)	cytoplasm(GO:0005737);endoplasmic reticulum(GO:0005783);signal recognition particle, endoplasmic reticulum targeting(GO:0005786);signal recognition particle(GO:0048500);ribonucleoprotein complex(GO:1990904)	3	69625904	69630284	2.431321e-09	1	0.832799	1	FA
SORBI_3003G383100	Protein kinase domain-containing protein	MITOGEN-ACTIVATED PROTEIN KINASE KINASE 5 (PTHR47238:SF4)	non-receptor serine/threonine protein kinase(PC00167)	nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);MAP kinase kinase activity(GO:0004708);protein tyrosine kinase activity(GO:0004713);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740)	signal transduction(GO:0007165);JNK cascade(GO:0007254)	""	3	69632952	69634646	2.431321e-09	1	0.91529	1	FA
SORBI_3003G385100	TAZ-type domain-containing protein	BTB_POZ AND TAZ DOMAIN-CONTAINING PROTEIN 4 (PTHR46287:SF11)	""	calmodulin binding(GO:0005516);zinc ion binding(GO:0008270);metal ion binding(GO:0046872)	regulation of DNA-templated transcription(GO:0006355);response to hormone(GO:0009725);response to salicylic acid(GO:0009751);response to hydrogen peroxide(GO:0042542)	""	3	69763472	69771009	2.431321e-09	1	0.548711	1	FA
SORBI_3003G385300							3	69788007	69792153	2.431321e-09	1	0.436657	1	FA
SORBI_3003G385500							3	69796879	69800694	2.431321e-09	1	0.417326	1	FA
SORBI_3003G385600	Myb_SANT-like domain-containing protein	OS01G0545800 PROTEIN (PTHR47069:SF12)	""	""	""	""	3	69808218	69810373	2.431321e-09	1	0.577442	1	FA
SORBI_3003G386800	Cytochrome b561 and DOMON domain-containing protein	OS01G0895300 PROTEIN (PTHR23130:SF171)	""	""	""	membrane(GO:0016020)	3	69880703	69882623	2.431321e-09	1	0.402053	1	FA
SORBI_3004G096300	protein-serine_threonine phosphatase	PROTEIN PHOSPHATASE 2C 72-RELATED (PTHR47992:SF57)	protein phosphatase(PC00195)	phosphoprotein phosphatase activity(GO:0004721);protein serine/threonine phosphatase activity(GO:0004722);hydrolase activity(GO:0016787);metal ion binding(GO:0046872)	regulation of intracellular signal transduction(GO:1902531)	""	4	8524045	8527043	3.129224e-09	1	0.440118	1	FA
SORBI_3007G161300	Uncharacterized protein	""	""	""	""	""	7	59598094	59601604	3.36147e-09	2	0.404696	1	FA
SORBI_3007G162100	Thiaminase-2_PQQC domain-containing protein	SI:CH1073-67J19.1-RELATED (PTHR43198:SF2)	transferase(PC00220)	""	thiamine metabolic process(GO:0006772)	cytosol(GO:0005829)	7	59640023	59645228	3.36147e-09	5	0.625605	1	FA
SORBI_3003G077100	Transcription factor	TRANSCRIPTION FACTOR (PTHR11514:SF129)	""	transcription cis-regulatory region binding(GO:0000976);DNA-binding transcription factor activity(GO:0003700);protein dimerization activity(GO:0046983)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	3	6560035	6560805	3.41295e-09	1	0.428722	1	FA
SORBI_3002G228500							2	61989164	61990531	3.470136e-09	1	0.401695	1	Sum_PA_over_LPC_log10safe
SORBI_3008G092800	AAA+ ATPase domain-containing protein	FIDGETIN-LIKE PROTEIN 1 (PTHR23074:SF17)	non-motor microtubule binding protein(PC00166)	nucleotide binding(GO:0000166);ATP binding(GO:0005524);microtubule severing ATPase activity(GO:0008568);ATP hydrolysis activity(GO:0016887)	microtubule severing(GO:0051013)	nucleus(GO:0005634);cytoplasm(GO:0005737)	8	41491257	41512661	3.489457e-09	1	1	1	Cer
SORBI_3002G128400	WRKY domain-containing protein	OS07G0680400 PROTEIN (PTHR31282:SF19)	DNA-binding transcription factor(PC00218)	transcription cis-regulatory region binding(GO:0000976);DNA binding(GO:0003677);DNA-binding transcription factor activity(GO:0003700);sequence-specific DNA binding(GO:0043565)	regulation of DNA-templated transcription(GO:0006355)	nucleus(GO:0005634)	2	17755739	17757847	3.55823e-09	1	0.504696	1	FA
SORBI_3002G128700	Clathrin light chain	CLATHRIN LIGHT CHAIN 1 (PTHR10639:SF33)	vesicle coat protein(PC00235)	structural molecule activity(GO:0005198);clathrin heavy chain binding(GO:0032050)	intracellular protein transport(GO:0006886);vesicle-mediated transport(GO:0016192);clathrin-dependent endocytosis(GO:0072583)	plasma membrane(GO:0005886);clathrin-coated pit(GO:0005905);membrane(GO:0016020);clathrin vesicle coat(GO:0030125);clathrin coat of trans-Golgi network vesicle(GO:0030130);clathrin coat of coated pit(GO:0030132);cytoplasmic vesicle membrane(GO:0030659);cytoplasmic vesicle(GO:0031410)	2	17952892	17954472	3.55823e-09	1	0.625955	1	FA
SORBI_3001G212451	DUF4408 domain-containing protein	DUF4408 DOMAIN-CONTAINING PROTEIN (PTHR33098:SF44)	""	""	""	""	1	19596784	19598508	3.938255e-09	1	0.653857	1	SM
SORBI_3001G212500	Vacuolar protein sorting-associated protein 52 A	OS10G0488300 PROTEIN (PTHR14190:SF11)	membrane traffic protein(PC00150)	syntaxin binding(GO:0019905)	Golgi to vacuole transport(GO:0006896);protein transport(GO:0015031);endocytic recycling(GO:0032456);retrograde transport, endosome to Golgi(GO:0042147)	GARP complex(GO:0000938);Golgi apparatus(GO:0005794);cytosol(GO:0005829)	1	19628010	19640515	3.938255e-09	1	0.646853	1	SM
SORBI_3001G212600	Methyltransferase type 11 domain-containing protein	EXPRESSED PROTEIN (PTHR44067:SF5)	methyltransferase(PC00155)	S-adenosylmethionine-dependent methyltransferase activity(GO:0008757)	""	""	1	19628188	19638902	3.938255e-09	1	0.646853	1	SM
SORBI_3008G123700							8	54654561	54665251	4.010286e-09	1	0.421479	1	FA
SORBI_3005G107400	Uncharacterized protein	OS11G0282800 PROTEIN (PTHR11654:SF364)	transporter(PC00227)	transmembrane transporter activity(GO:0022857)	transmembrane transport(GO:0055085)	membrane(GO:0016020)	5	20285514	20293143	4.064918e-09	5	0.513498	1	PS
SORBI_3005G107500	Uncharacterized protein	OS11G0284300 PROTEIN (PTHR11654:SF383)	transporter(PC00227)	transmembrane transporter activity(GO:0022857)	transmembrane transport(GO:0055085)	membrane(GO:0016020)	5	20304812	20309955	4.064918e-09	5	0.495561	1	PS
SORBI_3008G117100							8	52716522	52719365	4.494356e-09	1	0.910089	1	FA
SORBI_3008G119000	Cathepsin propeptide inhibitor domain-containing protein	""	""	""	""	""	8	53131715	53134497	4.494356e-09	1	0.680229	1	FA
SORBI_3008G119100	Uncharacterized protein	""	""	""	""	""	8	53132165	53135146	4.494356e-09	1	0.680229	1	FA
SORBI_3001G041200	Peptidyl-prolyl cis-trans isomerase	PEPTIDYL-PROLYL CIS-TRANS ISOMERASE D-RELATED (PTHR11071:SF561)	chaperone(PC00072)	peptidyl-prolyl cis-trans isomerase activity(GO:0003755);cyclosporin A binding(GO:0016018);isomerase activity(GO:0016853)	protein folding(GO:0006457)	cytoplasm(GO:0005737)	1	3057449	3061041	4.651606e-09	2	0.420853	2	Sum_SM_over_TG_log10safe; TG
SORBI_3008G082800							8	15752370	15754852	4.881001e-09	1	0.807605	1	FA
SORBI_3007G055800							7	5784121	5788812	5.189731e-09	1	0.798075	1	FA
SORBI_3007G059700	CRM domain-containing protein	CRS2-ASSOCIATED FACTOR 1, MITOCHONDRIAL (PTHR46247:SF2)	""	RNA binding(GO:0003723)	Group II intron splicing(GO:0000373);mRNA processing(GO:0006397);RNA splicing(GO:0008380)	chloroplast stroma(GO:0009570);ribonucleoprotein complex(GO:1990904)	7	6240528	6245367	5.189731e-09	1	0.468254	1	FA
SORBI_3007G060100							7	6267500	6270181	5.189731e-09	1	0.656225	1	FA
SORBI_3008G081400	Major facilitator superfamily (MFS) profile domain-containing protein	MAJOR FACILITATOR SUPERFAMILY (MFS) PROFILE DOMAIN-CONTAINING PROTEIN (PTHR11654:SF377)	transporter(PC00227)	transmembrane transporter activity(GO:0022857)	transmembrane transport(GO:0055085)	membrane(GO:0016020)	8	14480361	14484229	5.348017e-09	1	0.680048	1	FA
