"Condition","Theme","GeneID","GeneName","Family_SubFamily","Protein_class","GO_MF","GO_BP","Best_P_Value","Max_N_Phenotypes","TraitLayers"
"CTL","Transport and trafficking","SORBI_3007G092100","ADP-ribosylation factor 3","ADP-RIBOSYLATION FACTOR-LIKE PROTEIN 1 (PTHR11711:SF41)","G-protein(PC00020)","nucleotide binding(GO:0000166);GTPase activity(GO:0003924);GTP binding(GO:0005525);metal ion binding(GO:0046872)","intracellular protein transport(GO:0006886);protein transport(GO:0015031);vesicle-mediated transport(GO:0016192)",3.26e-10,3,"Individual"
"CTL","Transport and trafficking","SORBI_3005G222700","Protein kinase domain-containing protein","PROTEIN KINASE DOMAIN-CONTAINING PROTEIN (PTHR27005:SF458)","transmembrane signal receptor(PC00197)","nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);calcium ion binding(GO:0005509);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740);polysaccharide binding(GO:0030247)","cell surface receptor signaling pathway(GO:0007166)",4.93e-10,3,"Individual"
"CTL","Transport and trafficking","SORBI_3001G357700","Amino acid permease_ SLC12A domain-containing protein","EXPRESSED PROTEIN (PTHR45826:SF22)","transporter(PC00227)","polyamine transmembrane transporter activity(GO:0015203);symporter activity(GO:0015293);transmembrane transporter activity(GO:0022857)","transmembrane transport(GO:0055085);polyamine transmembrane transport(GO:1902047)",5.25e-10,3,"Individual"
"CTL","Transport and trafficking","SORBI_3007G166900","WAT1-related protein","PROTEIN WALLS ARE THIN 1 (PTHR31218:SF1)",NA,"transmembrane transporter activity(GO:0022857)","transmembrane transport(GO:0055085)",1.16e-09,3,"SumRatio"
"CTL","Transport and trafficking","SORBI_3006G259100","Uncharacterized protein","OS04G0669300 PROTEIN (PTHR11216:SF145)","membrane traffic protein(PC00150)","nucleotide binding(GO:0000166);calcium ion binding(GO:0005509);GTP binding(GO:0005525);protein-macromolecule adaptor activity(GO:0030674);metal ion binding(GO:0046872)","endocytosis(GO:0006897);endosomal transport(GO:0016197);protein homooligomerization(GO:0051260)",1.18e-09,3,"Individual"
"CTL","Transport and trafficking","SORBI_3001G299900","Photosystem II CP43 reaction center protein (Fragment)","PHOTOSYSTEM II CP43 REACTION CENTER PROTEIN (PTHR33180:SF37)",NA,"chlorophyll binding(GO:0016168)","photosynthetic electron transport chain(GO:0009767);photosynthesis(GO:0015979);photosynthesis, light reaction(GO:0019684)",1.27e-09,3,"Individual"
"CTL","Transport and trafficking","SORBI_3003G367451","VAMP-like protein YKT61","SYNAPTOBREVIN HOMOLOG YKT6 (PTHR45806:SF1)",NA,"SNAP receptor activity(GO:0005484)","endoplasmic reticulum to Golgi vesicle-mediated transport(GO:0006888);vesicle fusion(GO:0006906);vesicle-mediated transport(GO:0016192)",1.36e-09,3,"Individual;SumRatio"
"CTL","Transport and trafficking","SORBI_3007G191700","Uncharacterized protein","VESICLE TRANSPORT PROTEIN USE1 (PTHR13050:SF7)",NA,"SNAP receptor activity(GO:0005484)","retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum(GO:0006890);protein transport(GO:0015031);vesicle-mediated transport(GO:0016192);membrane fusion(GO:0061025)",1.47e-09,3,"SumRatio"
"CTL","Transport and trafficking","SORBI_3007G192100","GOLD domain-containing protein","TRANSMEMBRANE EMP24 DOMAIN-CONTAINING PROTEIN 2 (PTHR22811:SF50)","vesicle coat protein(PC00235)",NA,"intracellular protein transport(GO:0006886);endoplasmic reticulum to Golgi vesicle-mediated transport(GO:0006888);Golgi organization(GO:0007030)",1.47e-09,3,"SumRatio"
"CTL","Transport and trafficking","SORBI_3006G130400","Major facilitator superfamily (MFS) profile domain-containing protein","PROTEIN NRT1_ PTR FAMILY 4.3 (PTHR11654:SF623)","transporter(PC00227)","transmembrane transporter activity(GO:0022857)","transmembrane transport(GO:0055085)",1.68e-09,3,"Individual"
"CTL","Transport and trafficking","SORBI_3006G130501","Major facilitator superfamily (MFS) profile domain-containing protein","OS04G0491200 PROTEIN (PTHR11654:SF552)","transporter(PC00227)","transmembrane transporter activity(GO:0022857)","transmembrane transport(GO:0055085)",1.68e-09,3,"Individual"
"CTL","Transport and trafficking","SORBI_3006G130600","Major facilitator superfamily (MFS) profile domain-containing protein","PROTEIN NRT1_ PTR FAMILY 4.3 (PTHR11654:SF623)","transporter(PC00227)","transmembrane transporter activity(GO:0022857)","transmembrane transport(GO:0055085)",1.68e-09,3,"Individual"
"CTL","Transport and trafficking","SORBI_3006G130700","Major facilitator superfamily (MFS) profile domain-containing protein","OS04G0491350 PROTEIN (PTHR11654:SF109)","transporter(PC00227)","transmembrane transporter activity(GO:0022857)","transmembrane transport(GO:0055085)",1.68e-09,3,"Individual"
"CTL","Transport and trafficking","SORBI_3006G130800","Major facilitator superfamily (MFS) profile domain-containing protein","PROTON MYO-INOSITOL COTRANSPORTER (PTHR48020:SF12)","transporter(PC00227)","myo-inositol:proton symporter activity(GO:0005366);transmembrane transporter activity(GO:0022857)","polyol transmembrane transport(GO:0015791);myo-inositol transport(GO:0015798);transmembrane transport(GO:0055085)",1.68e-09,3,"Individual"
"CTL","Transport and trafficking","SORBI_3001G170000","Uncharacterized protein","METAL TRANSPORTER NRAMP3 (PTHR11706:SF76)","secondary carrier transporter(PC00258)","manganese ion transmembrane transporter activity(GO:0005384);metal ion transmembrane transporter activity(GO:0046873)","manganese ion transport(GO:0006828);intracellular iron ion homeostasis(GO:0006879);metal ion transport(GO:0030001);intracellular manganese ion homeostasis(GO:0030026);iron ion transmembrane transport(GO:0034755);manganese ion transmembrane transport(GO:0071421)",2.18e-09,3,"SumRatio"
"CTL","Transport and trafficking","SORBI_3003G358800","Protein kinase domain-containing protein","CALMODULIN-BINDING RECEPTOR-LIKE CYTOPLASMIC KINASE 1 (PTHR45974:SF26)","transmembrane signal receptor(PC00197)","nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740)",NA,3.34e-09,3,"Individual"
"CTL","Transport and trafficking","SORBI_3003G358900","Major facilitator superfamily (MFS) profile domain-containing protein","ANION TRANSPORTER 4, CHLOROPLASTIC-RELATED (PTHR11662:SF424)","secondary carrier transporter(PC00258)","phosphate transmembrane transporter activity(GO:0005315);transmembrane transporter activity(GO:0022857)","transmembrane transport(GO:0055085)",3.34e-09,3,"Individual"
"CTL","Transport and trafficking","SORBI_3005G022000","Uncharacterized protein","PEROXISOMAL MEMBRANE PROTEIN 2 (PTHR11266:SF80)","transporter(PC00227)",NA,NA,3.92e-09,3,"SumRatio"
"CTL","Transport and trafficking","SORBI_3005G022100","Sugar phosphate transporter domain-containing protein","OS12G0154000 PROTEIN (PTHR11132:SF329)","secondary carrier transporter(PC00258)","UDP-galactose transmembrane transporter activity(GO:0005459);antiporter activity(GO:0015297)","transmembrane transport(GO:0055085);UDP-galactose transmembrane transport(GO:0072334)",3.92e-09,3,"SumRatio"
"CTL","Transport and trafficking","SORBI_3004G173200","Ammonium transporter AmtB-like domain-containing protein","AMMONIUM TRANSPORTER 3 MEMBER 3 (PTHR43029:SF8)","transporter(PC00227)","ammonium channel activity(GO:0008519)","ammonium transmembrane transport(GO:0072488)",4.23e-09,3,"SumRatio"
"CTL","Transport and trafficking","SORBI_3002G398000","Vesicle transport protein","VESICLE TRANSPORT PROTEIN (PTHR23137:SF41)",NA,NA,"protein transport(GO:0015031);vesicle-mediated transport(GO:0016192)",4.73e-09,3,"SumRatio"
"CTL","Transport and trafficking","SORBI_3006G105600","ABC transporter B family member 19","ABC TRANSPORTER B FAMILY MEMBER 19 (PTHR24221:SF384)","ATP-binding cassette (ABC) transporter(PC00003)","nucleotide binding(GO:0000166);ATP binding(GO:0005524);auxin efflux transmembrane transporter activity(GO:0010329);ATP hydrolysis activity(GO:0016887);ATPase-coupled transmembrane transporter activity(GO:0042626);ABC-type transporter activity(GO:0140359)","regulation of cell size(GO:0008361);response to blue light(GO:0009637);photomorphogenesis(GO:0009640);response to auxin(GO:0009733);response to brassinosteroid(GO:0009741);auxin polar transport(GO:0009926);positive gravitropism(GO:0009958);auxin export across the plasma membrane(GO:0010315);anthocyanin accumulation in tissues in response to UV light(GO:0043481);stamen development(GO:0048443);transmembrane transport(GO:0055085);positive regulation of brassinosteroid mediated signaling pathway(GO:1900459)",5.16e-09,3,"SumRatio"
"CTL","Transport and trafficking","SORBI_3006G106000","Ran guanine nucleotide release factor","RAN GUANINE NUCLEOTIDE RELEASE FACTOR (PTHR15837:SF0)",NA,"guanyl-nucleotide exchange factor activity(GO:0005085);small GTPase binding(GO:0031267)","protein transport(GO:0015031)",5.16e-09,3,"SumRatio"
"CTL","Transport and trafficking","SORBI_3002G386100","Uncharacterized protein","TRANSMEMBRANE PROTEIN (PTHR33474:SF2)",NA,NA,NA,5.37e-09,3,"SumRatio"
"CTL","Transport and trafficking","SORBI_3003G115100","Importin subunit alpha","IMPORTIN SUBUNIT ALPHA-7 (PTHR23316:SF104)","transporter(PC00227)","nuclear localization sequence binding(GO:0008139);nuclear import signal receptor activity(GO:0061608)","protein import into nucleus(GO:0006606);NLS-bearing protein import into nucleus(GO:0006607);protein transport(GO:0015031)",5.67e-09,3,"SumRatio"
"CTL","Transport and trafficking","SORBI_3003G209000","Uncharacterized protein","ATP SYNTHASE SUBUNIT G 2, MITOCHONDRIAL-RELATED (PTHR12386:SF12)","ATP synthase(PC00002)","proton transmembrane transporter activity(GO:0015078);proton-transporting ATP synthase activity, rotational mechanism(GO:0046933)","ATP biosynthetic process(GO:0006754);monoatomic ion transport(GO:0006811);proton motive force-driven ATP synthesis(GO:0015986);proton transmembrane transport(GO:1902600)",6.56e-09,3,"SumRatio"
"CTL","Transport and trafficking","SORBI_3006G054200","ABC transporter C family member 9","ABC TRANSPORTER C FAMILY MEMBER 9 (PTHR24223:SF377)","ATP-binding cassette (ABC) transporter(PC00003)","nucleotide binding(GO:0000166);ATP binding(GO:0005524);ATP hydrolysis activity(GO:0016887);ABC-type transporter activity(GO:0140359)","transmembrane transport(GO:0055085)",1.69e-10,2,"SumRatio"
"CTL","Transport and trafficking","SORBI_3004G159000","Cytochrome b-c1 complex subunit Rieske, mitochondrial","CYTOCHROME B-C1 COMPLEX SUBUNIT RIESKE-1, MITOCHONDRIAL-RELATED (PTHR10134:SF49)",NA,"quinol-cytochrome-c reductase activity(GO:0008121);oxidoreductase activity(GO:0016491);metal ion binding(GO:0046872);iron-sulfur cluster binding(GO:0051536);2 iron, 2 sulfur cluster binding(GO:0051537)","mitochondrial electron transport, ubiquinol to cytochrome c(GO:0006122);proton transmembrane transport(GO:1902600)",2.04e-10,2,"Individual"
"CTL","Transport and trafficking","SORBI_3009G020900","Cation-transporting P-type ATPase N-terminal domain-containing protein","CALCIUM PUMP1 (PTHR42861:SF75)","primary active transporter(PC00068)","nucleotide binding(GO:0000166);P-type calcium transporter activity(GO:0005388);ATP binding(GO:0005524);P-type ion transporter activity(GO:0015662);ATP hydrolysis activity(GO:0016887);ATPase-coupled monoatomic cation transmembrane transporter activity(GO:0019829);metal ion binding(GO:0046872);metal ion transmembrane transporter activity(GO:0046873)","monoatomic ion transport(GO:0006811);calcium ion transport(GO:0006816);intracellular calcium ion homeostasis(GO:0006874);calcium ion transmembrane transport(GO:0070588)",2.95e-10,2,"Individual"
"CTL","Transport and trafficking","SORBI_3009G101800","Major facilitator superfamily (MFS) profile domain-containing protein","PROTEIN NRT1_ PTR FAMILY 5.1 (PTHR11654:SF155)","transporter(PC00227)","transmembrane transporter activity(GO:0022857)","transmembrane transport(GO:0055085)",5.46e-10,2,"Individual;SumRatio"
"CTL","Transport and trafficking","SORBI_3002G316700","ATP synthase gamma chain, chloroplastic","ATP SYNTHASE GAMMA CHAIN, CHLOROPLASTIC (PTHR11693:SF41)","ATP synthase(PC00002)","proton-transporting ATP synthase activity, rotational mechanism(GO:0046933)","ATP biosynthetic process(GO:0006754);monoatomic ion transport(GO:0006811);proton motive force-driven ATP synthesis(GO:0015986);proton transmembrane transport(GO:1902600)",6.86e-10,2,"Individual"
"CTL","Transport and trafficking","SORBI_3005G144900","Uncharacterized protein","TRANSMEMBRANE PROTEIN (PTHR34483:SF5)",NA,NA,NA,1.09e-09,2,"Individual"
"CTL","Transport and trafficking","SORBI_3006G140000","Protein kinase domain-containing protein","PROTEIN KINASE DOMAIN-CONTAINING PROTEIN (PTHR27000:SF191)","transmembrane signal receptor(PC00197)","nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740)","brassinosteroid mediated signaling pathway(GO:0009742)",1.1e-09,2,"Individual"
"CTL","Transport and trafficking","SORBI_3008G094300","Bidirectional sugar transporter SWEET","BIDIRECTIONAL SUGAR TRANSPORTER SWEET11 (PTHR10791:SF22)",NA,"sugar transmembrane transporter activity(GO:0051119)","carbohydrate transport(GO:0008643);carbohydrate transmembrane transport(GO:0034219)",1.52e-09,2,"Individual"
"CTL","Transport and trafficking","SORBI_3009G033900","Snurportin-1","SNURPORTIN-1 (PTHR13403:SF6)","transporter(PC00227)","RNA binding(GO:0003723)","snRNA import into nucleus(GO:0061015)",1.92e-09,2,"SumRatio"
"CTL","Transport and trafficking","SORBI_3007G140000","Protein kinase domain-containing protein","PROTEIN KINASE DOMAIN-CONTAINING PROTEIN (PTHR27005:SF177)","transmembrane signal receptor(PC00197)","nucleotide binding(GO:0000166);protein kinase activity(GO:0004672);protein serine/threonine kinase activity(GO:0004674);calcium ion binding(GO:0005509);ATP binding(GO:0005524);kinase activity(GO:0016301);transferase activity(GO:0016740);polysaccharide binding(GO:0030247)","cell surface receptor signaling pathway(GO:0007166)",1.94e-09,2,"Individual"
"CTL","Transport and trafficking","SORBI_3004G271700","ADP-ribosylation factor","ADP-RIBOSYLATION FACTOR (PTHR11711:SF435)","G-protein(PC00020)","nucleotide binding(GO:0000166);GTPase activity(GO:0003924);GTP binding(GO:0005525);metal ion binding(GO:0046872)","intracellular protein transport(GO:0006886);protein transport(GO:0015031);vesicle-mediated transport(GO:0016192)",2.22e-09,2,"Individual;SumRatio"
"CTL","Transport and trafficking","SORBI_3010G030600","Major facilitator superfamily (MFS) profile domain-containing protein","SUGAR TRANSPORT PROTEIN 3 (PTHR23500:SF30)","secondary carrier transporter(PC00258)","carbohydrate transmembrane transporter activity(GO:0015144);monosaccharide transmembrane transporter activity(GO:0015145);symporter activity(GO:0015293);transmembrane transporter activity(GO:0022857)","monosaccharide transmembrane transport(GO:0015749);transmembrane transport(GO:0055085)",2.24e-09,2,"Individual"
"CTL","Transport and trafficking","SORBI_3010G031300","WAT1-related protein","WAT1-RELATED PROTEIN (PTHR31218:SF352)",NA,"transmembrane transporter activity(GO:0022857)","transmembrane transport(GO:0055085)",2.24e-09,2,"Individual"
"CTL","Transport and trafficking","SORBI_3001G276700","Major facilitator superfamily (MFS) profile domain-containing protein","MAJOR FACILITATOR SUPERFAMILY (MFS) PROFILE DOMAIN-CONTAINING PROTEIN (PTHR11654:SF562)","transporter(PC00227)","transmembrane transporter activity(GO:0022857)","transmembrane transport(GO:0055085)",2.37e-09,2,"SumRatio"
"CTL","Transport and trafficking","SORBI_3001G276800","Major facilitator superfamily (MFS) profile domain-containing protein","OS10G0109900 PROTEIN (PTHR11654:SF107)","transporter(PC00227)","transmembrane transporter activity(GO:0022857)","transmembrane transport(GO:0055085)",2.37e-09,2,"SumRatio"
"CTL","Transport and trafficking","SORBI_3008G049100","Nucleolar protein 6","NUCLEOLAR PROTEIN 6 (PTHR17972:SF0)","RNA metabolism protein(PC00031)","RNA binding(GO:0003723)","rRNA processing(GO:0006364);tRNA export from nucleus(GO:0006409)",2.47e-09,2,"SumRatio"
"CTL","Transport and trafficking","SORBI_3010G151000","CMP-sialic acid transporter 1","UDP-SUGAR TRANSPORTER PROTEIN SLC35A4-RELATED (PTHR10231:SF43)","transporter(PC00227)","sialic acid transmembrane transporter activity(GO:0015136);pyrimidine nucleotide-sugar transmembrane transporter activity(GO:0015165)","sialic acid transport(GO:0015739);transmembrane transport(GO:0055085);pyrimidine nucleotide-sugar transmembrane transport(GO:0090481)",2.73e-09,2,"Individual"
"CTL","Transport and trafficking","SORBI_3003G366850","Uncharacterized protein","EXPRESSED PROTEIN (PTHR11223:SF7)","transporter(PC00227)","nuclear export signal receptor activity(GO:0005049)","ribosomal large subunit export from nucleus(GO:0000055);ribosomal small subunit export from nucleus(GO:0000056);protein export from nucleus(GO:0006611)",3.17e-09,2,"SumRatio"
